state_code,current_date,cumulative_cases_at_current_date,cumulative_deaths_at_current_date,new_cases_since_a_week_before,new_deaths_since_a_week_before,day_since_federal_family_first_act,day_since_state_emergency,day_since_statewide_neb_closure,day_since_statewide_stay_at_home,daily_distance_diff,daily_visitation_diff,encounters_rate,"Dominant Sector (BLS, Feb. 2020)",Raw # of employees (in thousands),Paid Family Leave,Paid Sick Leave,Any Paid Time Off,Unemployment Rate Feb 2020,Unemployment Rate Jan 2021,MedianIncome2017,Election Results Coding,Number code,2016 result
ID,2020-04-22,1688,54,181,13,35,40,28,28,-0.3550624638732063,-0.5908744706305755,-0.949014788271241,Trade Transportation and Utilities,145.7,No,No,No,2.8,3.4,52225,AllD,5,R
IL,2020-04-22,35108,1577,10515,619,35,44,32,32,-0.3877779451654012,-0.6595266627617034,-0.3732837940721021,Trade Transportation and Utilities,1206.2,No,No,No,3.5,3.1,62992,AllD,5,D
IN,2020-04-22,12438,661,3483,225,35,47,28,28,-0.3143810293043083,-0.5708303580361446,-0.4099334246144944,Trade Transportation and Utilities,602,No,No,No,3.1,2.8,54181,MostR,2,R
KS,2020-04-22,2291,111,790,35,35,41,nan,23,-0.37092899260471146,-0.5878091131242541,-0.8767926546130442,Trade Transportation and Utilities,268.2,No,No,No,3.1,4.2,56422,AllR,1,R
KY,2020-04-22,3373,185,1078,61,35,47,27,27,-0.3138361701881189,-0.5250970912950903,-0.6205070882727297,Trade Transportation and Utilities,400.8,No,No,No,4.3,5.2,48375,AllR,1,R
LA,2020-04-22,25258,1473,3307,370,35,42,30,30,-0.35729784825776534,-0.5897076820451908,-0.5297763020489004,Trade Transportation and Utilities,378.1,No,No,No,5.1,3.2,46145,AllR,1,R
MA,2020-04-22,42944,2182,13026,1074,35,43,29,29,-0.5155710308818601,-0.6963068699525002,0.006726555084211272,Education and Health Services,824.2,Yes,Yes,Yes,2.8,3.6,77385,AllD,5,D
MD,2020-04-22,14775,632,4743,283,35,48,30,23,-0.4308263120643973,-0.6686343354162292,0.28764839345163473,Government,504.2,No,Yes,Yes,3.3,2.8,80776,AllD,5,D
ME,2020-04-22,907,39,137,15,35,38,28,21,-0.4017998161914223,-0.5951647775626528,-0.9606956760789274,Education and Health Services,130.2,No,No,Yes,3.1,3.3,56277,AllD,5,D
MI,2020-04-22,33929,2812,6036,893,35,21,30,29,-0.4949607882031708,-0.6806637480051572,-0.675871606650047,Trade Transportation and Utilities,805.6,No,No,Yes,3.8,3.1,54909,MostD,4,R
MN,2020-04-22,2721,179,912,92,35,40,nan,25,-0.4076265973695471,-0.6205892439798903,-0.8319903574354502,Education and Health Services,549.1,No,No,No,3.2,5.4,68388,AllD,5,D
MO,2020-04-22,6137,236,1242,72,35,40,nan,16,-0.3093210448965908,-0.5796254322610034,-0.6495685340542716,Trade Transportation and Utilities,543.1,No,No,No,3.5,3.5,53578,AllR,1,R
MS,2020-04-22,4894,193,1534,71,35,39,19,19,-0.2744265848105135,-0.5362400529757544,-0.6799371512977098,Government,243.7,No,No,No,5.5,3.5,43529,AllR,1,R
MT,2020-04-22,439,14,35,7,35,41,25,25,-0.35984540542698484,-0.6069599581528984,-0.9902603226939438,Trade Transportation and Utilities,96,No,No,No,3.5,2.9,53386,AllR,1,R
NC,2020-04-22,7220,242,2097,114,35,43,23,23,-0.31799006786181344,-0.5553172671116091,-0.2041922086788912,Trade Transportation and Utilities,851.5,No,No,No,3.6,2.2,52752,MostR,2,R
ND,2020-04-22,679,14,314,5,35,40,nan,nan,-0.3433150141507453,-0.6062732921605043,-0.969239861301481,Trade Transportation and Utilities,92.8,No,No,No,2.3,4.2,61843,AllR,1,R
NE,2020-04-22,1826,43,832,21,35,40,nan,nan,-0.3178807288759907,-0.5375169923651817,-0.903808423010125,Trade Transportation and Utilities,198.6,No,No,No,3.9,3.6,59970,AllR,1,R
NH,2020-04-22,1588,48,449,16,35,40,25,25,-0.4574986892133506,-0.6054230403040662,-0.7882604057334222,Trade Transportation and Utilities,138.5,No,No,No,2.6,3.8,73381,AllD,5,D
NJ,2020-04-22,95865,5063,24835,1907,35,44,32,32,-0.4878014517927599,-0.7007295479548815,1.484968259572098,Trade Transportation and Utilities,893.7,Yes,Yes,Yes,3.8,4.8,80088,AllD,5,D
NM,2020-04-22,2210,71,726,35,35,42,29,29,-0.3694320640426293,-0.6561010096181937,-0.9720025151638476,Government,189.7,No,No,No,4.8,3.7,46744,MostD,4,D
NV,2020-04-22,4081,187,869,50,35,41,nan,22,-0.5110692091807637,-0.7550258025428674,-0.9214222261686712,Leisure and Hospitality,356.4,No,No,Yes,3.6,3.6,58003,MostD,4,D
NY,2020-04-22,261591,19647,44461,4710,35,46,31,31,-0.5174086716019686,-0.730074623423784,-0.06591100934625893,Government,"1,488.10",Yes,Yes,Yes,3.8,3.6,64894,AllD,5,D
OH,2020-04-22,14117,610,6326,249,35,44,29,29,-0.3483975991966637,-0.5799058413769861,-0.14792917606589628,Trade Transportation and Utilities,"1,028.40",No,No,No,4.1,3.2,54021,Tie,3,R
OK,2020-04-22,2894,169,631,46,35,20,21,nan,-0.348007780101576,-0.5835738690629049,-0.7338022044527845,Government,356.6,No,No,No,3.3,3.3,50051,AllR,1,R
OR,2020-04-22,2059,78,396,20,35,45,nan,30,-0.37405075848537855,-0.6813132084162992,-0.9302051759920256,Trade Transportation and Utilities,359.3,Yes,Yes,Yes,3.3,4.7,60212,AllD,5,D
PA,2020-04-22,36763,1720,9959,887,35,47,30,21,-0.4070357383856592,-0.6695113544576053,-0.4711825496088904,Education and Health Services,1307,No,No,No,4.7,3.4,59195,MostD,4,R
RI,2020-04-22,5841,181,2312,94,35,44,nan,25,-0.4588794281363335,-0.6711818499699352,0.20005860437227296,Education and Health Services,110.7,Yes,Yes,Yes,3.1,2.5,19343,AllD,5,D
SC,2020-04-22,4761,140,1105,33,35,40,nan,15,-0.2861626330459548,-0.5331164500584026,-0.21175225947054008,Trade Transportation and Utilities,410.6,No,No,No,2.4,3.3,63870,AllR,1,R
SD,2020-04-22,1858,9,691,3,35,20,nan,nan,-0.306657645786368,-0.5745596507322169,-0.9718813976034174,Trade Transportation and Utilities,86.3,No,No,No,3.4,3.4,50570,AllR,1,R
TN,2020-04-22,7704,177,1826,40,35,41,21,20,-0.3009113711300938,-0.5288378757687051,-0.2036146746594253,Trade Transportation and Utilities,653.1,No,No,No,3.3,3.5,56521,AllR,1,R
TX,2020-04-22,21769,571,5663,176,35,40,nan,20,-0.3575123531281886,-0.6217289741114157,-0.5224766987262873,Trade Transportation and Utilities,"2,549.20",No,No,No,4.5,2.5,51340,AllR,1,R
UT,2020-04-22,3451,34,902,14,35,47,nan,26,-0.3435043077988124,-0.5956437184848423,-0.8991250674406733,Trade Transportation and Utilities,295.2,No,No,No,2.5,3.4,59206,AllR,1,R
VA,2020-04-22,10265,349,3766,154,35,41,nan,23,-0.3816207752150991,-0.5762473400562756,-0.4508554086380762,Professional and Business Services,779.6,No,No,No,2.7,3.8,57513,MostD,4,D
VT,2020-04-22,823,40,64,10,35,40,28,29,-0.4915714403501572,-0.6532569582743005,-0.960507592309493,Education and Health Services,65.4,No,Yes,Yes,2.4,2.6,68358,AllD,5,D
WA,2020-04-22,12539,696,1756,124,35,53,28,30,-0.4639736727495532,-0.6762142844387343,-0.7707200664739821,Trade Transportation and Utilities,654.7,Yes,Yes,Yes,3.9,4.9,71535,AllD,5,D
WI,2020-04-22,4845,247,1124,63,35,41,28,28,-0.35670096737632,-0.6343930673581379,-0.7941365484625275,Manufacturing,484.2,No,No,No,3.5,2.7,43469,MostD,4,R
WV,2020-04-22,939,29,214,17,35,37,29,29,-0.3037785036112837,-0.5439641574102058,-0.8263696410707541,Government,152.1,No,No,No,5.0,3.7,70979,AlllR,1,R
WY,2020-04-22,326,6,38,4,35,40,nan,nan,-0.2535845093317545,-0.5742168915741314,-0.985930657560425,Trade Transportation and Utilities,532.8,No,No,No,3.7,5.8,59305,AllR,1,R
