state_code,current_date,cumulative_cases_at_current_date,cumulative_deaths_at_current_date,new_cases_since_a_week_before,new_deaths_since_a_week_before,day_since_federal_family_first_act,day_since_state_emergency,day_since_statewide_neb_closure,day_since_statewide_stay_at_home,daily_distance_diff,daily_visitation_diff,encounters_rate,"Dominant Sector (BLS, Feb. 2020)",Raw # of employees (in thousands),Paid Family Leave,Paid Sick Leave,Any Paid Time Off,Unemployment Rate Feb 2020,Unemployment Rate Jan 2021,MedianIncome2017,Election Results Coding,Number code,2016 result
GA,2020-03-21,552,20,487,19,3,7,nan,-13,-0.33995396535722744,-0.5810239362897724,-0.5850082132338899,Trade Transportation and Utilities,954.3,No,No,No,3.1,2.7,56183,AllR,1,R
HI,2020-03-21,48,0,44,0,3,17,-4,-4,-0.4177951819429823,-0.5775441633565108,-0.6110445936286608,Leisure and Hospitality,127.6,No,No,No,2.7,2.7,77765,AllD,5,D
IA,2020-03-21,68,0,50,0,3,4,nan,nan,-0.3288893567761747,-0.6805079079632692,-0.9052232660633684,Trade Transportation and Utilities,308.2,No,No,No,2.8,3.1,58570,Tie,3,R
ID,2020-03-21,42,0,37,0,3,8,-4,-4,-0.2434945154440103,-0.5025875594310587,-0.9740011228087598,Trade Transportation and Utilities,145.7,No,No,No,2.8,3.4,52225,AllD,5,R
IL,2020-03-21,751,6,685,6,3,12,0,0,-0.4071018993289421,-0.6853590559884829,-0.6431264503216223,Trade Transportation and Utilities,1206.2,No,No,No,3.5,3.1,62992,AllD,5,D
IN,2020-03-21,126,4,111,4,3,15,-4,-4,-0.3377468008425561,-0.6395375730486066,-0.6563259617797224,Trade Transportation and Utilities,602,No,No,No,3.1,2.8,54181,MostR,2,R
KS,2020-03-21,57,2,49,1,3,9,nan,-9,-0.3393659167014136,-0.6325879872589257,-0.9309529396820084,Trade Transportation and Utilities,268.2,No,No,No,3.1,4.2,56422,AllR,1,R
KY,2020-03-21,84,3,66,3,3,15,-5,-5,-0.32763237158355746,-0.6325054931184462,-0.80547875934052,Trade Transportation and Utilities,400.8,No,No,No,4.3,5.2,48375,AllR,1,R
LA,2020-03-21,763,16,686,15,3,10,-2,-2,-0.4241857930159175,-0.6605477757557054,-0.810482058579022,Trade Transportation and Utilities,378.1,No,No,No,5.1,3.2,46145,AllR,1,R
MA,2020-03-21,525,2,387,2,3,11,-3,-3,-0.47026830600054,-0.6512021154834415,-0.2650191515670268,Education and Health Services,824.2,Yes,Yes,Yes,2.8,3.6,77385,AllD,5,D
MD,2020-03-21,195,3,168,3,3,16,-2,-9,-0.4257246258062368,-0.6281438623963608,-0.17779605444793922,Government,504.2,No,Yes,Yes,3.3,2.8,80776,AllD,5,D
ME,2020-03-21,70,0,67,0,3,6,-4,-11,-0.37563394421588503,-0.5754572860402544,-0.9664659728524412,Education and Health Services,130.2,No,No,Yes,3.1,3.3,56277,AllD,5,D
MI,2020-03-21,787,6,754,6,3,-11,-2,-3,-0.4307821698198219,-0.6553191705111663,-0.7650475133660667,Trade Transportation and Utilities,805.6,No,No,Yes,3.8,3.1,54909,MostD,4,R
MN,2020-03-21,138,1,117,1,3,8,nan,-7,-0.4684454616600736,-0.6759010637102802,-0.9055399352431954,Education and Health Services,549.1,No,No,No,3.2,5.4,68388,AllD,5,D
MO,2020-03-21,93,3,88,3,3,8,nan,-16,-0.2866377796355933,-0.6264889020944625,-0.8038151696063854,Trade Transportation and Utilities,543.1,No,No,No,3.5,3.5,53578,AllR,1,R
MS,2020-03-21,140,1,134,1,3,7,-13,-13,-0.3675345363486372,-0.6034302487132153,-0.8693039706884634,Government,243.7,No,No,No,5.5,3.5,43529,AllR,1,R
MT,2020-03-21,29,0,23,0,3,9,-7,-7,-0.22983047671141624,-0.6551908141005737,-0.994180537729348,Trade Transportation and Utilities,96,No,No,No,3.5,2.9,53386,AllR,1,R
NC,2020-03-21,184,0,159,0,3,11,-9,-9,-0.33632007967681177,-0.5537452057435818,-0.6052973072450967,Trade Transportation and Utilities,851.5,No,No,No,3.6,2.2,52752,MostR,2,R
ND,2020-03-21,28,0,27,0,3,8,nan,nan,-0.426888737693095,-0.6698204877019864,-0.9858918610408488,Trade Transportation and Utilities,92.8,No,No,No,2.3,4.2,61843,AllR,1,R
NE,2020-03-21,61,0,32,0,3,8,nan,nan,-0.3762034963425873,-0.6064869350803858,-0.9483872163361691,Trade Transportation and Utilities,198.6,No,No,No,3.9,3.6,59970,AllR,1,R
NH,2020-03-21,65,0,58,0,3,8,-7,-7,-0.4514835089547205,-0.5859640748083241,-0.8166143966942578,Trade Transportation and Utilities,138.5,No,No,No,2.6,3.8,73381,AllD,5,D
NJ,2020-03-21,1336,16,1261,14,3,12,0,0,-0.4908479620738819,-0.7029455665932852,0.7365858971851018,Trade Transportation and Utilities,893.7,Yes,Yes,Yes,3.8,4.8,80088,AllD,5,D
NM,2020-03-21,57,0,44,0,3,10,-3,-3,-0.2305039767472471,-0.5437058497993418,-0.9788471308794104,Government,189.7,No,No,No,4.8,3.7,46744,MostD,4,D
NV,2020-03-21,165,2,144,2,3,9,nan,-10,-0.5013696609886394,-0.7851339328574682,-0.9644224873904746,Leisure and Hospitality,356.4,No,No,Yes,3.6,3.6,58003,MostD,4,D
NY,2020-03-21,10371,95,9761,93,3,14,-1,-1,-0.4951951762131218,-0.6499101921507043,-0.2645992609100555,Government,"1,488.10",Yes,Yes,Yes,3.8,3.6,64894,AllD,5,D
OH,2020-03-21,247,3,221,3,3,12,-3,-3,-0.3908266128952563,-0.646921894251889,-0.5039331799570341,Trade Transportation and Utilities,"1,028.40",No,No,No,4.1,3.2,54021,Tie,3,R
OK,2020-03-21,53,1,49,1,3,-12,-11,nan,-0.31361104491444225,-0.6042315039251535,-0.8616685110304846,Government,356.6,No,No,No,3.3,3.3,50051,AllR,1,R
OR,2020-03-21,137,4,101,3,3,13,nan,-2,-0.2586988975075019,-0.6122804683150616,-0.955814075322047,Trade Transportation and Utilities,359.3,Yes,Yes,Yes,3.3,4.7,60212,AllD,5,D
PA,2020-03-21,388,2,341,2,3,15,-2,-11,-0.4360286693266896,-0.6995855159864658,-0.6768062775801806,Education and Health Services,1307,No,No,No,4.7,3.4,59195,MostD,4,R
RI,2020-03-21,66,0,46,0,3,12,nan,-7,-0.4474244539282252,-0.636262882557951,-0.10266569802148784,Education and Health Services,110.7,Yes,Yes,Yes,3.1,2.5,19343,AllD,5,D
SC,2020-03-21,172,3,153,3,3,8,nan,-17,-0.3003690087289353,-0.5643811025696799,-0.6160550435131271,Trade Transportation and Utilities,410.6,No,No,No,2.4,3.3,63870,AllR,1,R
SD,2020-03-21,14,1,5,0,3,-12,nan,nan,-0.3680719096695868,-0.6009155223943753,-0.984040096466628,Trade Transportation and Utilities,86.3,No,No,No,3.4,3.4,50570,AllR,1,R
TN,2020-03-21,312,2,280,2,3,9,-11,-12,-0.2569411344376544,-0.5990995858131326,-0.649045712174515,Trade Transportation and Utilities,653.1,No,No,No,3.3,3.5,56521,AllR,1,R
TX,2020-03-21,547,5,478,5,3,8,nan,-12,-0.4033133313023515,-0.6219820627962173,-0.725272195161033,Trade Transportation and Utilities,"2,549.20",No,No,No,4.5,2.5,51340,AllR,1,R
UT,2020-03-21,138,0,117,0,3,15,nan,-6,-0.31400319432510787,-0.5842046739929726,-0.9436609298801532,Trade Transportation and Utilities,295.2,No,No,No,2.5,3.4,59206,AllR,1,R
VA,2020-03-21,152,3,110,2,3,9,nan,-9,-0.3811621272081496,-0.5770650986799482,-0.6876970315761698,Professional and Business Services,779.6,No,No,No,2.7,3.8,57513,MostD,4,D
VT,2020-03-21,49,2,44,2,3,8,-4,-3,-0.4952953459985324,-0.6375821594026654,-0.9597429873880094,Education and Health Services,65.4,No,Yes,Yes,2.4,2.6,68358,AllD,5,D
WA,2020-03-21,1655,95,1046,55,3,21,-4,-2,-0.3670036317670813,-0.6294044353296115,-0.8908974733076177,Trade Transportation and Utilities,654.7,Yes,Yes,Yes,3.9,4.9,71535,AllD,5,D
WI,2020-03-21,281,4,254,4,3,9,-4,-4,-0.39325294363754,-0.6825362073098629,-0.8828471972260094,Manufacturing,484.2,No,No,No,3.5,2.7,43469,MostD,4,R
WV,2020-03-21,12,0,12,0,3,5,-3,-3,-0.3285025030472993,-0.6017544083265379,-0.9035576863846224,Government,152.1,No,No,No,5.0,3.7,70979,AlllR,1,R
WY,2020-03-21,24,0,21,0,3,8,nan,nan,-0.11396929155438755,-0.6010193686359092,-0.9927097305178803,Trade Transportation and Utilities,532.8,No,No,No,3.7,5.8,59305,AllR,1,R
