state_code,current_date,cumulative_cases_at_current_date,cumulative_deaths_at_current_date,new_cases_since_a_week_before,new_deaths_since_a_week_before,day_since_federal_family_first_act,day_since_state_emergency,day_since_statewide_neb_closure,day_since_statewide_stay_at_home,daily_distance_diff,daily_visitation_diff,encounters_rate,"Dominant Sector (BLS, Feb. 2020)",Raw # of employees (in thousands),Paid Family Leave,Paid Sick Leave,Any Paid Time Off,Unemployment Rate Feb 2020,Unemployment Rate Jan 2021,MedianIncome2017,Election Results Coding,Number code,2016 result
KY,2020-02-27,0,0,0,0,-20,-8,-28,-28,0.007745500456642037,-0.043868609230041634,0.3254143053113749,Trade Transportation and Utilities,400.8,No,No,No,4.3,5.2,48375,AllR,1,R
LA,2020-02-27,0,0,0,0,-20,-13,-25,-25,0.04022084944354338,-0.05132612660884898,0.5174083516839452,Trade Transportation and Utilities,378.1,No,No,No,5.1,3.2,46145,AllR,1,R
MA,2020-02-27,1,0,0,0,-20,-12,-26,-26,0.014850073594940998,-0.02851542985287012,5.016097896810793,Education and Health Services,824.2,Yes,Yes,Yes,2.8,3.6,77385,AllD,5,D
MD,2020-02-27,0,0,0,0,-20,-7,-25,-32,0.021746029710820958,-0.036157556215626635,3.655486837623641,Government,504.2,No,Yes,Yes,3.3,2.8,80776,AllD,5,D
ME,2020-02-27,0,0,0,0,-20,-17,-27,-34,-0.05778093718729685,-0.08534348342474651,-0.8748066828848623,Education and Health Services,130.2,No,No,Yes,3.1,3.3,56277,AllD,5,D
MI,2020-02-27,0,0,0,0,-20,-34,-25,-26,0.009491346493690524,-0.025375086532524647,0.11874460685237498,Trade Transportation and Utilities,805.6,No,No,Yes,3.8,3.1,54909,MostD,4,R
MN,2020-02-27,0,0,0,0,-20,-15,nan,-30,0.051700275237909966,0.016291617696294922,-0.3487692171229553,Education and Health Services,549.1,No,No,No,3.2,5.4,68388,AllD,5,D
MO,2020-02-27,0,0,0,0,-20,-15,nan,-39,0.027067801423634626,-0.027927050601696847,0.26315793743662685,Trade Transportation and Utilities,543.1,No,No,No,3.5,3.5,53578,AllR,1,R
MS,2020-02-27,0,0,0,0,-20,-16,-36,-36,0.05470787948998623,-0.02352900150016394,0.051603954668338885,Government,243.7,No,No,No,5.5,3.5,43529,AllR,1,R
MT,2020-02-27,0,0,0,0,-20,-14,-30,-30,0.07943874464969926,0.033068197328003084,-0.972678837614488,Trade Transportation and Utilities,96,No,No,No,3.5,2.9,53386,AllR,1,R
NC,2020-02-27,0,0,0,0,-20,-12,-32,-32,0.08543918086698497,0.02485586721017601,1.4000723100789365,Trade Transportation and Utilities,851.5,No,No,No,3.6,2.2,52752,MostR,2,R
ND,2020-02-27,0,0,0,0,-20,-15,nan,nan,0.1046948037833202,0.03974350859004587,-0.910010744633892,Trade Transportation and Utilities,92.8,No,No,No,2.3,4.2,61843,AllR,1,R
NE,2020-02-27,13,0,2,0,-20,-15,nan,nan,0.048862190083998766,-0.025959731550696908,-0.7061160489662224,Trade Transportation and Utilities,198.6,No,No,No,3.9,3.6,59970,AllR,1,R
NH,2020-02-27,0,0,0,0,-20,-15,-30,-30,0.018229633535789186,-0.040648787514107124,-0.472591319705205,Trade Transportation and Utilities,138.5,No,No,No,2.6,3.8,73381,AllD,5,D
NJ,2020-02-27,0,0,0,0,-20,-11,-23,-23,0.017233411268391643,-0.05280726301060727,10.959282993161626,Trade Transportation and Utilities,893.7,Yes,Yes,Yes,3.8,4.8,80088,AllD,5,D
NM,2020-02-27,0,0,0,0,-20,-13,-26,-26,0.05255418360349343,0.023839141133365285,-0.9243392840694284,Government,189.7,No,No,No,4.8,3.7,46744,MostD,4,D
NV,2020-02-27,0,0,0,0,-20,-14,nan,-33,0.030779096035054337,-0.001326324627269132,-0.5999877292039464,Leisure and Hospitality,356.4,No,No,Yes,3.6,3.6,58003,MostD,4,D
NY,2020-02-27,0,0,0,0,-20,-9,-24,-24,-0.013459352367532916,-0.05721815530926129,5.76619266687538,Government,"1,488.10",Yes,Yes,Yes,3.8,3.6,64894,AllD,5,D
OH,2020-02-27,0,0,0,0,-20,-11,-26,-26,0.004827669089865982,-0.05880498153056075,1.6136883324056803,Trade Transportation and Utilities,"1,028.40",No,No,No,4.1,3.2,54021,Tie,3,R
OK,2020-02-27,0,0,0,0,-20,-35,-34,nan,0.0413741599355278,-0.026625360169975045,-0.005329222261975852,Government,356.6,No,No,No,3.3,3.3,50051,AllR,1,R
OR,2020-02-27,0,0,0,0,-20,-10,nan,-25,0.03620026092743492,0.0189903466609988,-0.740658735146336,Trade Transportation and Utilities,359.3,Yes,Yes,Yes,3.3,4.7,60212,AllD,5,D
PA,2020-02-27,0,0,0,0,-20,-8,-25,-34,0.015996857568708046,-0.04203195668132005,1.2502368272041713,Education and Health Services,1307,No,No,No,4.7,3.4,59195,MostD,4,R
RI,2020-02-27,0,0,0,0,-20,-11,nan,-30,0.024198024883215586,-0.008558001180280059,4.973635778822714,Education and Health Services,110.7,Yes,Yes,Yes,3.1,2.5,19343,AllD,5,D
SC,2020-02-27,0,0,0,0,-20,-15,nan,-40,0.08524257794732257,-0.002018491232739984,1.4748462562488147,Trade Transportation and Utilities,410.6,No,No,No,2.4,3.3,63870,AllR,1,R
SD,2020-02-27,0,0,0,0,-20,-35,nan,nan,0.08653951980715052,0.01122065019920185,-0.9129329602261964,Trade Transportation and Utilities,86.3,No,No,No,3.4,3.4,50570,AllR,1,R
TN,2020-02-27,0,0,0,0,-20,-14,-34,-35,0.04122728849247063,-0.03672937503763834,1.5790155894617524,Trade Transportation and Utilities,653.1,No,No,No,3.3,3.5,56521,AllR,1,R
TX,2020-02-27,10,0,8,0,-20,-15,nan,-35,0.03601970192418985,-0.018600064311862414,0.981699813198604,Trade Transportation and Utilities,"2,549.20",No,No,No,4.5,2.5,51340,AllR,1,R
UT,2020-02-27,1,0,1,0,-20,-8,nan,-29,0.03665362391648277,-0.04104694748328748,-0.7055035973205648,Trade Transportation and Utilities,295.2,No,No,No,2.5,3.4,59206,AllR,1,R
VA,2020-02-27,0,0,0,0,-20,-14,nan,-32,0.046156310200836326,-0.02107442836104172,0.9112586579038046,Professional and Business Services,779.6,No,No,No,2.7,3.8,57513,MostD,4,D
VT,2020-02-27,0,0,0,0,-20,-15,-27,-26,-0.01855727309415893,-0.06271716803793431,-0.856369281026861,Education and Health Services,65.4,No,Yes,Yes,2.4,2.6,68358,AllD,5,D
WA,2020-02-27,5,0,4,0,-20,-2,-27,-25,0.04048576013057676,0.03871243140565836,-0.21577820764745412,Trade Transportation and Utilities,654.7,Yes,Yes,Yes,3.9,4.9,71535,AllD,5,D
WI,2020-02-27,1,0,0,0,-20,-14,-27,-27,0.06435075051227909,0.018917542747796886,-0.2630274765691524,Manufacturing,484.2,No,No,No,3.5,2.7,43469,MostD,4,R
WV,2020-02-27,0,0,0,0,-20,-18,-26,-26,-0.007643649337671944,-0.06197925328871722,-0.4560790027311034,Government,152.1,No,No,No,5.0,3.7,70979,AlllR,1,R
WY,2020-02-27,0,0,0,0,-20,-15,nan,nan,0.08271137077685525,0.022482539691233944,-0.9718140285385064,Trade Transportation and Utilities,532.8,No,No,No,3.7,5.8,59305,AllR,1,R
