state_code,current_date,cumulative_cases_at_current_date,cumulative_deaths_at_current_date,new_cases_since_a_week_before,new_deaths_since_a_week_before,day_since_federal_family_first_act,day_since_state_emergency,day_since_statewide_neb_closure,day_since_statewide_stay_at_home,daily_distance_diff,daily_visitation_diff,encounters_rate,"Dominant Sector (BLS, Feb. 2020)",Raw # of employees (in thousands),Paid Family Leave,Paid Sick Leave,Any Paid Time Off,Unemployment Rate Feb 2020,Unemployment Rate Jan 2021,MedianIncome2017,Election Results Coding,Number code,2016 result
GA,2020-04-04,6383,208,3936,129,17,21,nan,1,-0.5134332277982718,-0.6963643617633216,-0.5735310957620203,Trade Transportation and Utilities,954.3,No,No,No,3.1,2.7,56183,AllR,1,R
HI,2020-04-04,349,3,198,3,17,31,10,10,-0.6991892007098977,-0.7158327667207207,-0.6624451953831634,Leisure and Hospitality,127.6,No,No,No,2.7,2.7,77765,AllD,5,D
IA,2020-04-04,786,11,488,8,17,18,nan,nan,-0.4212928304041417,-0.6552904035709518,-0.8545485415765482,Trade Transportation and Utilities,308.2,No,No,No,2.8,3.1,58570,Tie,3,R
ID,2020-04-04,1076,10,815,5,17,22,10,10,-0.3830893330163936,-0.6308212471497047,-0.9762677380716864,Trade Transportation and Utilities,145.7,No,No,No,2.8,3.4,52225,AllD,5,R
IL,2020-04-04,10357,248,6810,198,17,26,14,14,-0.4797436968976213,-0.6987214890093226,-0.6150072301921634,Trade Transportation and Utilities,1206.2,No,No,No,3.5,3.1,62992,AllD,5,D
IN,2020-04-04,3955,116,2723,85,17,29,10,10,-0.462569923665234,-0.6644015365995615,-0.6364496207463826,Trade Transportation and Utilities,602,No,No,No,3.1,2.8,54181,MostR,2,R
KS,2020-04-04,701,21,430,15,17,23,nan,5,-0.4843953423369632,-0.6749270373157591,-0.920990161236336,Trade Transportation and Utilities,268.2,No,No,No,3.1,4.2,56422,AllR,1,R
KY,2020-04-04,909,40,515,31,17,29,9,9,-0.39924140914224654,-0.5751776029027256,-0.7378828786049182,Trade Transportation and Utilities,400.8,No,No,No,4.3,5.2,48375,AllR,1,R
LA,2020-04-04,12500,412,9185,275,17,24,12,12,-0.4972454696997426,-0.6620795203923688,-0.7243934914365515,Trade Transportation and Utilities,378.1,No,No,No,5.1,3.2,46145,AllR,1,R
MA,2020-04-04,11736,216,7479,172,17,25,11,11,-0.5735319701033337,-0.708840820031037,-0.4654977727984286,Education and Health Services,824.2,Yes,Yes,Yes,2.8,3.6,77385,AllD,5,D
MD,2020-04-04,3125,54,2059,44,17,30,12,5,-0.5489990147414036,-0.7140797498300085,-0.33282273361747217,Government,504.2,No,Yes,Yes,3.3,2.8,80776,AllD,5,D
ME,2020-04-04,456,10,245,9,17,20,10,3,-0.4937911870133514,-0.6768521181347986,-0.9809773754814608,Education and Health Services,130.2,No,No,Yes,3.1,3.3,56277,AllD,5,D
MI,2020-04-04,14225,540,9591,429,17,3,12,11,-0.5748412691748983,-0.7519670447739366,-0.8321669110521096,Trade Transportation and Utilities,805.6,No,No,Yes,3.8,3.1,54909,MostD,4,R
MN,2020-04-04,865,24,425,19,17,22,nan,7,-0.5295580417791464,-0.6823283435928941,-0.906405232442938,Education and Health Services,549.1,No,No,No,3.2,5.4,68388,AllD,5,D
MO,2020-04-04,2291,44,1454,34,17,22,nan,-2,-0.4310406295112595,-0.663301839380993,-0.7423684301441458,Trade Transportation and Utilities,543.1,No,No,No,3.5,3.5,53578,AllR,1,R
MS,2020-04-04,1455,35,786,22,17,21,1,1,-0.4920657173047625,-0.6692001032904547,-0.8428470063366194,Government,243.7,No,No,No,5.5,3.5,43529,AllR,1,R
MT,2020-04-04,281,6,134,5,17,23,7,7,-0.36132745629931573,-0.6575756013598701,-0.9951701876839978,Trade Transportation and Utilities,96,No,No,No,3.5,2.9,53386,AllR,1,R
NC,2020-04-04,2402,30,1431,26,17,25,5,5,-0.4448643197147297,-0.5981568667998018,-0.5004935294770935,Trade Transportation and Utilities,851.5,No,No,No,3.6,2.2,52752,MostR,2,R
ND,2020-04-04,186,3,93,2,17,22,nan,nan,-0.4756343186215944,-0.6707105858164389,-0.9868504288244032,Trade Transportation and Utilities,92.8,No,No,No,2.3,4.2,61843,AllR,1,R
NE,2020-04-04,339,8,218,6,17,22,nan,nan,-0.4328061763548138,-0.5993265352962274,-0.9309680936598492,Trade Transportation and Utilities,198.6,No,No,No,3.9,3.6,59970,AllR,1,R
NH,2020-04-04,621,9,407,7,17,22,7,7,-0.5180248641621774,-0.6302024237714954,-0.8476814747562801,Trade Transportation and Utilities,138.5,No,No,No,2.6,3.8,73381,AllD,5,D
NJ,2020-04-04,34124,847,23000,707,17,26,14,14,-0.5725188409240554,-0.7589131907974862,0.46424187377676,Trade Transportation and Utilities,893.7,Yes,Yes,Yes,3.8,4.8,80088,AllD,5,D
NM,2020-04-04,543,11,335,9,17,24,11,11,-0.3686769305223097,-0.6539847736745229,-0.9845675320530544,Government,189.7,No,No,No,4.8,3.7,46744,MostD,4,D
NV,2020-04-04,1758,46,1020,32,17,23,nan,4,-0.5492835648345962,-0.7866140157010528,-0.9589559657130928,Leisure and Hospitality,356.4,No,No,Yes,3.6,3.6,58003,MostD,4,D
NY,2020-04-04,115963,4535,62447,3600,17,28,13,13,-0.5720545790412379,-0.7381616537286563,-0.6113416167674035,Government,"1,488.10",Yes,Yes,Yes,3.8,3.6,64894,AllD,5,D
OH,2020-04-04,3739,102,2333,77,17,26,11,11,-0.4427905231459597,-0.6352359422061031,-0.3933746893937568,Trade Transportation and Utilities,"1,028.40",No,No,No,4.1,3.2,54021,Tie,3,R
OK,2020-04-04,1159,42,782,27,17,2,3,nan,-0.4198925842104129,-0.6393675191326039,-0.8181330646254867,Government,356.6,No,No,No,3.3,3.3,50051,AllR,1,R
OR,2020-04-04,999,26,520,13,17,27,nan,12,-0.4226272346921025,-0.662264431734969,-0.9615766209804154,Trade Transportation and Utilities,359.3,Yes,Yes,Yes,3.3,4.7,60212,AllD,5,D
PA,2020-04-04,10109,139,7294,104,17,29,12,3,-0.5042095153728491,-0.7206162483078598,-0.7137931949322371,Education and Health Services,1307,No,No,No,4.7,3.4,59195,MostD,4,R
RI,2020-04-04,806,17,567,15,17,26,nan,7,-0.5605463496926248,-0.6809505884677033,-0.29369884889112,Education and Health Services,110.7,Yes,Yes,Yes,3.1,2.5,19343,AllD,5,D
SC,2020-04-04,1917,40,1257,25,17,22,nan,-3,-0.4127679523749652,-0.5875486504461805,-0.4071812577082911,Trade Transportation and Utilities,410.6,No,No,No,2.4,3.3,63870,AllR,1,R
SD,2020-04-04,212,2,144,1,17,2,nan,nan,-0.4334508972343911,-0.6555017441011176,-0.9831401046430776,Trade Transportation and Utilities,86.3,No,No,No,3.4,3.4,50570,AllR,1,R
TN,2020-04-04,3265,47,1902,41,17,23,3,2,-0.4168137015326008,-0.631497633601024,-0.5294397340627244,Trade Transportation and Utilities,653.1,No,No,No,3.3,3.5,56521,AllR,1,R
TX,2020-04-04,6566,124,4408,95,17,22,nan,2,-0.521709667042147,-0.7010707930561432,-0.7182088826118451,Trade Transportation and Utilities,"2,549.20",No,No,No,4.5,2.5,51340,AllR,1,R
UT,2020-04-04,1426,8,818,6,17,29,nan,8,-0.4277204682735703,-0.6421362706865346,-0.9438207573220913,Trade Transportation and Utilities,295.2,No,No,No,2.5,3.4,59206,AllR,1,R
VA,2020-04-04,2406,52,1667,35,17,23,nan,5,-0.47566067881635904,-0.6231778787137596,-0.6614067462732374,Professional and Business Services,779.6,No,No,No,2.7,3.8,57513,MostD,4,D
VT,2020-04-04,461,20,250,8,17,22,10,11,-0.5535320098881414,-0.6982952291235138,-0.9822939832123992,Education and Health Services,65.4,No,Yes,Yes,2.4,2.6,68358,AllD,5,D
WA,2020-04-04,7498,318,3187,127,17,35,10,12,-0.4814165967013729,-0.6720442235396017,-0.9003873610634566,Trade Transportation and Utilities,654.7,Yes,Yes,Yes,3.9,4.9,71535,AllD,5,D
WI,2020-04-04,2112,60,1070,43,17,23,10,10,-0.4588775382761352,-0.6873740048148974,-0.8743230702986099,Manufacturing,484.2,No,No,No,3.5,2.7,43469,MostD,4,R
WV,2020-04-04,282,2,169,2,17,19,11,11,-0.3753805358346927,-0.5931452247342321,-0.8991709355023626,Government,152.1,No,No,No,5.0,3.7,70979,AlllR,1,R
WY,2020-04-04,188,0,104,0,17,22,nan,nan,-0.21483387860307607,-0.5675812176963201,-0.99342294027063,Trade Transportation and Utilities,532.8,No,No,No,3.7,5.8,59305,AllR,1,R
