state_code,current_date,cumulative_cases_at_current_date,cumulative_deaths_at_current_date,new_cases_since_a_week_before,new_deaths_since_a_week_before,day_since_federal_family_first_act,day_since_state_emergency,day_since_statewide_neb_closure,day_since_statewide_stay_at_home,daily_distance_diff,daily_visitation_diff,encounters_rate,"Dominant Sector (BLS, Feb. 2020)",Raw # of employees (in thousands),Paid Family Leave,Paid Sick Leave,Any Paid Time Off,Unemployment Rate Feb 2020,Unemployment Rate Jan 2021,MedianIncome2017,Election Results Coding,Number code,2016 result,avg_commute_time,avg_commute_time_public_transport
AK,2020-03-09,0,0,0,0,-9,-2,-19,-19,-0.05252511330360991,-0.03526312711074296,-0.9977415520244964,Government,79.3,No,No,No,6.0,5.8,73181,AllR,1,R,18.5,51.6
AL,2020-03-09,0,0,0,0,-9,-4,nan,-26,0.02681604453281867,-0.02150276840330599,0.8425294358262096,Government,393.5,No,No,No,2.7,2.7,48123,AllR,1,R,24.3,46.2
AR,2020-03-09,0,0,0,0,-9,-2,nan,nan,-0.05585824688001826,-0.0854874988485455,-0.23190036574122894,Trade Transportation and Utilities,253.2,No,No,No,3.5,3.9,45869,AllR,1,R,21.2,34.8
AZ,2020-03-09,6,0,5,0,-9,-2,nan,-22,0.03199018383786593,-0.04134206136699822,-0.5738947341858687,Trade Transportation and Utilities,551.3,No,Yes,Yes,4.5,4.5,56581,AllR,1,R,25.2,51.3
CA,2020-03-09,172,2,134,2,-9,5,-10,-10,-0.07756833114171775,-0.12959168507050398,0.39284115296695377,Trade Transportation and Utilities,"3,062.50",Yes,Yes,Yes,3.9,2.5,71805,AllD,5,D,29.4,51.4
CO,2020-03-09,12,0,12,0,-9,-2,-17,-17,0.024118745266210218,-0.0031965423869466983,-0.5223906601732057,Trade Transportation and Utilities,481.5,No,No,No,2.5,2.8,69117,MostD,4,D,24.9,43.2
CT,2020-03-09,2,0,2,0,-9,-1,-14,-14,-0.05147181355797472,-0.0811360935852375,2.4331202633465074,Education and Health Services,345.1,Yes,Yes,Yes,3.7,3.9,74168,AllD,5,D,25.0,46.9
DC,2020-03-09,4,0,4,0,-9,-2,-16,-23,-0.09257752967825651,0.04587043102520336,229.32070455422215,Government,239.7,Yes,Yes,Yes,5.2,2.8,82372,AllD,5,D,43.6,51.2
DE,2020-03-09,0,0,0,0,-9,-4,-15,-15,-0.037046267305386016,-0.08268367935555476,1.967358063681608,Trade Transportation and Utilities,82.8,No,No,No,4.0,5.2,62852,AllD,5,D,25.9,43.1
FL,2020-03-09,14,2,12,2,-9,0,nan,-25,-0.0316587680903952,-0.06013985321113367,5.644923085221012,Trade Transportation and Utilities,"1,823.00",No,No,No,2.8,3.1,52594,Tie,3,R,27.4,48.6
GA,2020-03-09,17,0,15,0,-9,-5,nan,-25,-0.019638444988558143,-0.0465655525750953,1.538286347894121,Trade Transportation and Utilities,954.3,No,No,No,3.1,2.7,56183,AllR,1,R,28.5,50.2
HI,2020-03-09,2,0,2,0,-9,5,-16,-16,0.04557941903714437,-0.06141240823530875,1.196264714986088,Leisure and Hospitality,127.6,No,No,No,2.7,2.7,77765,AllD,5,D,27.5,50.9
IA,2020-03-09,8,0,8,0,-9,-8,nan,nan,-0.07409256138239292,-0.10086027005725516,-0.4952953945741442,Trade Transportation and Utilities,308.2,No,No,No,2.8,3.1,58570,Tie,3,R,19.1,30.5
ID,2020-03-09,0,0,0,0,-9,-4,-16,-16,-0.1304882274959692,-0.06767570316219841,-0.9087611081773378,Trade Transportation and Utilities,145.7,No,No,No,2.8,3.4,52225,AllD,5,R,20.3,56.3
IL,2020-03-09,11,0,7,0,-9,0,-12,-12,-0.07668685607470675,-0.11781099381213367,1.274250927999507,Trade Transportation and Utilities,1206.2,No,No,No,3.5,3.1,62992,AllD,5,D,29.1,49.6
IN,2020-03-09,4,0,4,0,-9,3,-16,-16,-0.0411430397044719,-0.07869280656654155,0.5176006159103097,Trade Transportation and Utilities,602,No,No,No,3.1,2.8,54181,MostR,2,R,23.0,40.1
KS,2020-03-09,1,0,1,0,-9,-3,nan,-21,-0.07224976930139242,-0.1005251254732196,-0.7209656780905304,Trade Transportation and Utilities,268.2,No,No,No,3.1,4.2,56422,AllR,1,R,19.7,42.4
KY,2020-03-09,5,0,5,0,-9,3,-17,-17,-0.013870682541738491,-0.03230625213078705,0.13754522809741432,Trade Transportation and Utilities,400.8,No,No,No,4.3,5.2,48375,AllR,1,R,23.5,47.5
LA,2020-03-09,1,0,1,0,-9,-2,-14,-14,-0.0028140343045444534,-0.0525761978259842,0.4040914030068625,Trade Transportation and Utilities,378.1,No,No,No,5.1,3.2,46145,AllR,1,R,25.4,42.1
MA,2020-03-09,41,0,39,0,-9,-1,-15,-15,-0.07663769495796909,-0.07222099883049192,3.3422889183222173,Education and Health Services,824.2,Yes,Yes,Yes,2.8,3.6,77385,AllD,5,D,30.2,48.5
MD,2020-03-09,6,0,6,0,-9,4,-14,-21,-0.032574056041834075,-0.06324863346613832,2.9178359848289515,Government,504.2,No,Yes,Yes,3.3,2.8,80776,AllD,5,D,30.7,49.9
ME,2020-03-09,0,0,0,0,-9,-6,-16,-23,-0.09773634118622784,-0.08060623998206376,-0.8874292705645754,Education and Health Services,130.2,No,No,Yes,3.1,3.3,56277,AllD,5,D,22.9,38.2
MI,2020-03-09,0,0,0,0,-9,-23,-14,-15,-0.049621793327852916,-0.04665741297559985,0.23249099119156716,Trade Transportation and Utilities,805.6,No,No,Yes,3.8,3.1,54909,MostD,4,R,24.4,43.2
MN,2020-03-09,2,0,2,0,-9,-4,nan,-19,-0.0402285648272336,-0.09193747428109683,-0.5559037031582397,Education and Health Services,549.1,No,No,No,3.2,5.4,68388,AllD,5,D,23.7,37.9
MO,2020-03-09,1,0,1,0,-9,-4,nan,-28,-0.06369555954187606,-0.10723969475019607,-0.015972484835554246,Trade Transportation and Utilities,543.1,No,No,No,3.5,3.5,53578,AllR,1,R,23.8,49.1
MS,2020-03-09,0,0,0,0,-9,-5,-25,-25,0.04480003022138492,-0.02106885006112854,-0.37738971636964735,Government,243.7,No,No,No,5.5,3.5,43529,AllR,1,R,23.0,38.6
MT,2020-03-09,0,0,0,0,-9,-3,-19,-19,-0.13384808123262412,-0.020652050889439062,-0.9788773194014274,Trade Transportation and Utilities,96,No,No,No,3.5,2.9,53386,AllR,1,R,17.3,33.9
NC,2020-03-09,7,0,7,0,-9,-1,-21,-21,0.00975787035252432,-0.045750008264546484,0.7683959494319169,Trade Transportation and Utilities,851.5,No,No,No,3.6,2.2,52752,MostR,2,R,24.4,41.8
ND,2020-03-09,0,0,0,0,-9,-4,nan,nan,-0.13922976777977678,-0.037553124612352114,-0.9309102525291004,Trade Transportation and Utilities,92.8,No,No,No,2.3,4.2,61843,AllR,1,R,18.6,32.6
NE,2020-03-09,16,0,3,0,-9,-4,nan,nan,-0.09609808975471455,-0.12430770909506315,-0.8140516350577117,Trade Transportation and Utilities,198.6,No,No,No,3.9,3.6,59970,AllR,1,R,18.8,33.6
NH,2020-03-09,4,0,3,0,-9,-4,-19,-19,-0.07105353462539593,-0.056452315557222764,-0.3280244663983697,Trade Transportation and Utilities,138.5,No,No,No,2.6,3.8,73381,AllD,5,D,24.4,33.7
NJ,2020-03-09,11,0,11,0,-9,0,-12,-12,-0.04195397498959045,-0.08285219583252057,9.27593429594002,Trade Transportation and Utilities,893.7,Yes,Yes,Yes,3.8,4.8,80088,AllD,5,D,28.7,50.2
NM,2020-03-09,0,0,0,0,-9,-2,-15,-15,0.013661924607294484,-0.01350600420966397,-0.9258336889739665,Government,189.7,No,No,No,4.8,3.7,46744,MostD,4,D,22.1,36.9
NV,2020-03-09,4,0,4,0,-9,-3,nan,-22,-0.03724096345590469,-0.06523121035125172,-0.6984673454159162,Leisure and Hospitality,356.4,No,No,Yes,3.6,3.6,58003,MostD,4,D,23.9,57.2
