state_code,current_date,cumulative_cases_at_current_date,cumulative_deaths_at_current_date,new_cases_since_a_week_before,new_deaths_since_a_week_before,day_since_federal_family_first_act,day_since_state_emergency,day_since_statewide_neb_closure,day_since_statewide_stay_at_home,daily_distance_diff,daily_visitation_diff,encounters_rate,"Dominant Sector (BLS, Feb. 2020)",Raw # of employees (in thousands),Paid Family Leave,Paid Sick Leave,Any Paid Time Off,Unemployment Rate Feb 2020,Unemployment Rate Jan 2021,MedianIncome2017,Election Results Coding,Number code,2016 result
GA,2020-03-29,2683,83,2063,58,11,15,nan,-5,-0.4458417112455857,-0.5661100644818361,-0.4940180255735004,Trade Transportation and Utilities,954.3,No,No,No,3.1,2.7,56183,AllR,1,R
HI,2020-03-29,175,0,119,0,11,25,4,4,-0.7123268198382473,-0.7025842097322409,-0.6253927519958808,Leisure and Hospitality,127.6,No,No,No,2.7,2.7,77765,AllD,5,D
IA,2020-03-29,336,4,246,4,11,12,nan,nan,-0.4273049825403562,-0.5985973003178324,-0.8732983735405629,Trade Transportation and Utilities,308.2,No,No,No,2.8,3.1,58570,Tie,3,R
ID,2020-03-29,310,6,263,6,11,16,4,4,-0.41719208096997606,-0.5835506800639036,-0.9766808479709692,Trade Transportation and Utilities,145.7,No,No,No,2.8,3.4,52225,AllD,5,R
IL,2020-03-29,4613,70,3566,61,11,20,8,8,-0.5187616454695018,-0.6806927202462687,-0.6173096885144708,Trade Transportation and Utilities,1206.2,No,No,No,3.5,3.1,62992,AllD,5,D
IN,2020-03-29,1514,32,1313,26,11,23,4,4,-0.4719486863067582,-0.6300425077394429,-0.6645165564271731,Trade Transportation and Utilities,602,No,No,No,3.1,2.8,54181,MostR,2,R
KS,2020-03-29,332,7,266,5,11,17,nan,-1,-0.44082205619677783,-0.5653633908192064,-0.9134606497647908,Trade Transportation and Utilities,268.2,No,No,No,3.1,4.2,56422,AllR,1,R
KY,2020-03-29,439,9,336,6,11,23,3,3,-0.4020923827608984,-0.50663634907096,-0.7340266978610042,Trade Transportation and Utilities,400.8,No,No,No,4.3,5.2,48375,AllR,1,R
LA,2020-03-29,3539,152,2702,132,11,18,6,6,-0.44310119791635627,-0.5887112676570923,-0.7507360742871267,Trade Transportation and Utilities,378.1,No,No,No,5.1,3.2,46145,AllR,1,R
MA,2020-03-29,4955,48,4309,43,11,19,5,5,-0.6401137533786143,-0.7188385263152643,-0.364634194305446,Education and Health Services,824.2,Yes,Yes,Yes,2.8,3.6,77385,AllD,5,D
MD,2020-03-29,1244,11,999,8,11,24,6,-1,-0.5259941038718661,-0.6514481348752149,-0.18546656885010795,Government,504.2,No,Yes,Yes,3.3,2.8,80776,AllD,5,D
ME,2020-03-29,253,3,164,3,11,14,4,-3,-0.5242912948195203,-0.6090445545556835,-0.9638240565171032,Education and Health Services,130.2,No,No,Yes,3.1,3.3,56277,AllD,5,D
MI,2020-03-29,5486,132,4453,123,11,-3,6,5,-0.5985992228255576,-0.7143900760864395,-0.7905164211898142,Trade Transportation and Utilities,805.6,No,No,Yes,3.8,3.1,54909,MostD,4,R
MN,2020-03-29,504,9,333,8,11,16,nan,1,-0.6085539758569256,-0.7165351149934518,-0.914446605652226,Education and Health Services,549.1,No,No,No,3.2,5.4,68388,AllD,5,D
MO,2020-03-29,902,12,772,9,11,16,nan,-8,-0.3959989839200493,-0.5647757679206808,-0.754846640575265,Trade Transportation and Utilities,543.1,No,No,No,3.5,3.5,53578,AllR,1,R
MS,2020-03-29,759,14,552,13,11,15,-5,-5,-0.38512271728669667,-0.4781598847379514,-0.803502934594152,Government,243.7,No,No,No,5.5,3.5,43529,AllR,1,R
MT,2020-03-29,161,1,127,1,11,17,1,1,-0.38671615558314215,-0.6577860183894714,-0.9939857664211516,Trade Transportation and Utilities,96,No,No,No,3.5,2.9,53386,AllR,1,R
NC,2020-03-29,1164,6,895,6,11,19,-1,-1,-0.42707508324221427,-0.5080082177417218,-0.5143140400908419,Trade Transportation and Utilities,851.5,No,No,No,3.6,2.2,52752,MostR,2,R
ND,2020-03-29,97,1,67,1,11,16,nan,nan,-0.4440906122809936,-0.5975150286969322,-0.9817847743842428,Trade Transportation and Utilities,92.8,No,No,No,2.3,4.2,61843,AllR,1,R
NE,2020-03-29,136,2,74,2,11,16,nan,nan,-0.4044163871210208,-0.512936710158397,-0.9282431543035744,Trade Transportation and Utilities,198.6,No,No,No,3.9,3.6,59970,AllR,1,R
NH,2020-03-29,258,3,180,3,11,16,1,1,-0.6061433031298645,-0.6744398877447993,-0.832129067078618,Trade Transportation and Utilities,138.5,No,No,No,2.6,3.8,73381,AllD,5,D
NJ,2020-03-29,13386,161,11472,141,11,20,8,8,-0.6226058924005283,-0.7467144797495595,0.510649013025823,Trade Transportation and Utilities,893.7,Yes,Yes,Yes,3.8,4.8,80088,AllD,5,D
NM,2020-03-29,237,2,172,2,11,18,5,5,-0.3941979250067051,-0.6011309074021498,-0.9803126779989626,Government,189.7,No,No,No,4.8,3.7,46744,MostD,4,D
NV,2020-03-29,920,15,730,13,11,17,nan,-2,-0.6104724762195637,-0.7564381613793558,-0.9502856548179812,Leisure and Hospitality,356.4,No,No,Yes,3.6,3.6,58003,MostD,4,D
NY,2020-03-29,59783,1180,44595,1038,11,22,7,7,-0.6358380107182097,-0.7256326483869094,-0.4499535243572856,Government,"1,488.10",Yes,Yes,Yes,3.8,3.6,64894,AllD,5,D
OH,2020-03-29,1665,30,1314,27,11,20,5,5,-0.4898593799113525,-0.5892390098917107,-0.40474531798500396,Trade Transportation and Utilities,"1,028.40",No,No,No,4.1,3.2,54021,Tie,3,R
OK,2020-03-29,429,16,362,14,11,-4,-3,nan,-0.347079926086791,-0.5059285107909437,-0.8123761748252755,Government,356.6,No,No,No,3.3,3.3,50051,AllR,1,R
OR,2020-03-29,548,13,387,8,11,21,nan,6,-0.4468746627075481,-0.6473853584734977,-0.953155662631162,Trade Transportation and Utilities,359.3,Yes,Yes,Yes,3.3,4.7,60212,AllD,5,D
PA,2020-03-29,3441,40,2937,37,11,23,6,-3,-0.5365086182439122,-0.6811821160996738,-0.6531188727906818,Education and Health Services,1307,No,No,No,4.7,3.4,59195,MostD,4,R
RI,2020-03-29,294,3,211,3,11,20,nan,1,-0.6069511235440405,-0.6829889659952061,-0.17238326808367166,Education and Health Services,110.7,Yes,Yes,Yes,3.1,2.5,19343,AllD,5,D
SC,2020-03-29,774,16,580,13,11,16,nan,-9,-0.3910059073598552,-0.511616325503554,-0.5118559941305482,Trade Transportation and Utilities,410.6,No,No,No,2.4,3.3,63870,AllR,1,R
SD,2020-03-29,90,1,69,0,11,-4,nan,nan,-0.3886851053265753,-0.5578953299166535,-0.981171257041752,Trade Transportation and Utilities,86.3,No,No,No,3.4,3.4,50570,AllR,1,R
TN,2020-03-29,1569,7,1145,5,11,17,-3,-4,-0.4038068525095179,-0.4867705569783231,-0.4938488380075609,Trade Transportation and Utilities,653.1,No,No,No,3.3,3.5,56521,AllR,1,R
TX,2020-03-29,2709,35,2077,28,11,16,nan,-4,-0.4737943958234723,-0.6139874472179836,-0.6847629592520914,Trade Transportation and Utilities,"2,549.20",No,No,No,4.5,2.5,51340,AllR,1,R
UT,2020-03-29,719,2,537,1,11,23,nan,2,-0.37120029914285796,-0.5207284428764525,-0.9529232795735773,Trade Transportation and Utilities,295.2,No,No,No,2.5,3.4,59206,AllR,1,R
VA,2020-03-29,889,22,670,16,11,17,nan,-1,-0.4539809281495109,-0.5389577858244892,-0.6133705522916244,Professional and Business Services,779.6,No,No,No,2.7,3.8,57513,MostD,4,D
VT,2020-03-29,235,12,183,10,11,16,4,5,-0.6106496596728923,-0.6820338249205108,-0.9594492488673294,Education and Health Services,65.4,No,Yes,Yes,2.4,2.6,68358,AllD,5,D
WA,2020-03-29,4896,207,3052,110,11,29,4,6,-0.5223653714387673,-0.6437679453473184,-0.8772247770940765,Trade Transportation and Utilities,654.7,Yes,Yes,Yes,3.9,4.9,71535,AllD,5,D
WI,2020-03-29,1120,17,738,13,11,17,4,4,-0.5238805651974083,-0.6843178101951666,-0.8760241396280224,Manufacturing,484.2,No,No,No,3.5,2.7,43469,MostD,4,R
WV,2020-03-29,124,1,108,1,11,13,5,5,-0.4061329094729589,-0.5396532508456021,-0.8915608427605474,Government,152.1,No,No,No,5.0,3.7,70979,AlllR,1,R
WY,2020-03-29,87,0,61,0,11,16,nan,nan,-0.15352583146851798,-0.4869195572638253,-0.9913403841258484,Trade Transportation and Utilities,532.8,No,No,No,3.7,5.8,59305,AllR,1,R
