state_code,current_date,cumulative_cases_at_current_date,cumulative_deaths_at_current_date,new_cases_since_a_week_before,new_deaths_since_a_week_before,day_since_federal_family_first_act,day_since_state_emergency,day_since_statewide_neb_closure,day_since_statewide_stay_at_home,daily_distance_diff,daily_visitation_diff,encounters_rate,State,Abbreviation,Largest Employer,Type of Industry,"Dominant Sector (BLS, Feb. 2020)",Raw # of employees (in thousands),2018Q1,2018Q2,2018Q3,2018Q4,2019Q1,2019Q2,2019Q3,2019Q4,2018Q1P,2018Q2P,2018Q3P,2018Q4P,2019Q1P,2019Q2P,2019Q3P,2019Q4P,Paid Family Leave,Paid Sick Leave,Any Paid Time Off,Reference(Paid Sick Leave),Unemployment Rate Feb 2020,Unemployment Rate Jan 2021,MedianIncome2017
KY,2020-04-26,4074,211,1114,62,39,51,31,31,-0.4743140037042074,-0.5001253806579996,-0.7216716102334058,Kentucky,Ky.,Humana Inc.,Health care,"Trade, Transportation, & Utilities",400.8,204567,207646,209065,211073,211801,213735,215586,217564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,No,No,No,,4.3,5.2,48375
LA,2020-04-26,26773,1670,2845,374,39,46,34,34,-0.39894088890843504,-0.4658718508373554,-0.5759778028267892,Louisiana,La.,"CenturyLink, Inc.",Telecommunications,"Trade, Transportation, & Utilities",378.1,251745,256655,259273,261479,260428,263094,264853,267051,1.2,1.3,1.2,1.3,1.2,1.2,1.2,1.2,No,No,No,,5.1,3.2,46145
MA,2020-04-26,54938,2899,16861,1193,39,47,33,33,-0.6464884898894321,-0.6705450034929955,-0.17851643076330792,Massachusetts,Mass.,General Electric Company,Conglomerate,Education & Health Services,824.2,558472,568220,573506,577754,586347,592588,599092,604208,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,Yes,Yes,Yes,,2.8,3.6,77385
MD,2020-04-26,18581,931,5751,445,39,52,34,27,-0.5969288827024292,-0.6756841964546484,-0.06480326122209712,Maryland,Md.,Lockheed Martin Corporation,Defense,Government,504.2,405573,412085,414704,417976,422247,426407,430388,434312,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,No,Yes,Yes,4.0,3.3,2.8,80776
ME,2020-04-26,1015,50,148,16,39,42,32,25,-0.5037946517857778,-0.4663100850494184,-0.966088405274451,Maine,Maine,"Hannaford Bros. Co, LLC",Grocery,Education & Health Services,130.2,63698,64746,65434,65545,66590,67138,67905,68441,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,No,No,Yes,3.0,3.1,3.3,56277
MI,2020-04-26,37751,3314,6403,925,39,25,34,33,-0.5268598726710355,-0.5822413335082296,-0.6820071414671336,Michigan,Mich.,Ford (NYSE: F),Auto manufacturing,"Trade, Transportation, and Utilities",805.6,519926,526009,530614,531835,534427,539232,543977,548567,2.6,2.6,2.6,2.5,2.5,2.5,2.5,2.5,No,No,Yes,3.0,3.8,3.1,54909
MN,2020-04-26,3602,272,1246,138,39,44,nan,29,-0.4662866272647815,-0.4967016557831124,-0.8341833819975822,Minnesota,Minn.,UnitedHealth Group Incorporated,Health care,Education & Health Services,549.1,360357,367676,372695,374682,375032,379387,383094,385907,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,No,No,No,5.0,3.2,5.4,68388
MO,2020-04-26,6997,282,1330,86,39,44,nan,20,-0.3631187808417171,-0.43923222379750027,-0.6085055553247016,Missouri,Mo.,Express Scripts Holding Company,Health care,"Trade, Transportation, and Utilities",543.1,312514,319013,321184,322972,326694,330532,334286,336816,1.5,1.6,1.5,1.5,1.5,1.5,1.6,1.6,No,No,No,,3.5,3.5,53578
MS,2020-04-26,5911,227,1637,68,39,43,23,23,-0.35003654498994924,-0.3951931284431687,-0.7243504143617298,Mississippi,Miss.,"Sanderson Farms, Inc.",Poultry farms,Government,243.7,112674,114940,115471,116252,116930,118263,119497,120429,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,No,No,No,,5.5,3.5,43529
MT,2020-04-26,448,14,15,4,39,45,29,29,-0.35999531388456946,-0.4581608933383352,-0.9907341613597268,Montana,Mont.,"Glacier Bancorp, Inc.",Banking,"Trade, Transportation, and Utilities",96,49190,50111,50615,51390,51326,51933,52470,52948,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,No,No,No,,3.5,2.9,53386
NC,2020-04-26,8830,309,2337,126,39,47,27,27,-0.4410428809039224,-0.4584518094727384,-0.3010060723976089,North Carolina,N.C.,Bank of America Corporation,Banking,"Trade, Transportation, and Utilities",851.5,552000,563371,566923,572469,578700,585050,590711,596383,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,No,No,No,,3.6,2.2,52752
ND,2020-04-26,867,17,282,7,39,44,nan,nan,-0.4730760884018346,-0.5024982649598233,-0.977263829065506,North Dakota,N.D.,"MDU Resources Group, Inc.","Utilities, energy, construction","Trade, Transportation, and Utilities",92.8,54380,55963,57018,56968,56609,57031,57106,57400,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,No,No,No,,2.3,4.2,61843
NE,2020-04-26,3126,55,1653,27,39,44,nan,nan,-0.40167361994057904,-0.3990782544035524,-0.8994319924535773,Nebraska,Nebr.,Berkshire Hathaway Inc.,Conglomerate,"Trade, Transportation, and Utilities",198.6,123942,124053,123226,124690,124786,126322,127941,129098,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,No,No,No,,3.9,3.6,59970
NH,2020-04-26,1864,60,472,19,39,44,29,29,-0.5689375992807277,-0.5285771183776701,-0.7704458584194173,New Hampshire,N.H.,"C&S Wholesale Grocers, Inc.",Grocery,"Trade, Transportation, and Utilities",138.5,83379,84269,85133,85075,87244,88147,89152,89836,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,No,No,No,,2.6,3.8,73381
NJ,2020-04-26,109038,5938,23737,1736,39,48,36,36,-0.6461270828812711,-0.7377206530809935,0.9783900294428258,New Jersey,N.J.,Johnson & Johnson,Consumer products,"Trade, Transportation, and Utilities",893.7,612202,620066,625747,629996,636068,641902,648984,652412,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Yes,Yes,Yes,,3.8,4.8,80088
NM,2020-04-26,2728,99,883,44,39,46,33,33,-0.4365082335448237,-0.5219076427091958,-0.9743247160932592,New Mexico,N.M.,"PNM Resources, Inc.",Utilities,Government,189.7,97489,99742,101586,102370,102579,103814,104349,105263,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,No,No,No,,4.8,3.7,46744
NV,2020-04-26,4638,206,897,48,39,45,nan,26,-0.595437918912106,-0.717205337270223,-0.9327611714371472,Nevada,Nev.,Las Vegas Sands Corp.,Casinos and resorts,Leisure & Hospitality,356.4,165443,167929,170349,173518,174569,176862,178622,180406,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,No,No,Yes,3.0,3.6,3.6,58003
NY,2020-04-26,292914,21804,46173,4011,39,50,35,35,-0.6399483419873234,-0.7109208268144455,-0.3485312105569015,New York,N.Y.,Verizon Communications Inc.,Telecommunications,Government,"1,488.10",1643466,1668085,1683970,1679944,1707520,1727703,1740745,1751674,8.2,8.1,8.1,8.0,8.1,8.1,8.1,8.1,Yes,Yes,Yes,6.0,3.8,3.6,64894
OH,2020-04-26,15963,728,4361,257,39,48,33,33,-0.5100266334666419,-0.54864416759781,-0.20663164942219306,Ohio,Ohio,"Cardinal Health, Inc.",Health care,"Trade, Transportation, and Utilities","1,028.40",662321,673078,682922,685299,689542,696088,701438,706764,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,No,No,No,,4.1,3.2,54021
OK,2020-04-26,3253,195,654,55,39,24,25,nan,-0.2846661568062191,-0.3392250289716103,-0.6861955928638578,Oklahoma,Okla.,NGL Energy Partners LP,Energy,Government,356.6,198108,201871,204384,205854,204458,206139,206254,207381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,No,No,No,,3.3,3.3,50051
OR,2020-04-26,2311,91,401,17,39,49,nan,34,-0.4129716962354816,-0.5089287451172441,-0.9295379084865975,Oregon,Ore.,"Nike, Inc.",Apparel,"Trade, Transportation, and Utilities",359.3,234832,238125,241630,244544,247562,250402,253036,255418,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,Yes,Yes,Yes,,3.3,4.7,60212
PA,2020-04-26,42709,1871,9717,586,39,51,34,25,-0.5620249248939674,-0.6607308951578832,-0.5972122505761381,Pennsylvania,Pa.,AmerisourceBergen Corporation,Pharmaceuticals,Education & Health Services,1307,766322,781035,790711,794604,801909,810326,817216,824603,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,No,No,No,7.0,4.7,3.4,59195
RI,2020-04-26,7439,226,2733,76,39,48,nan,29,-0.6221318453746545,-0.6244615857732521,0.06201620337508995,Rhode Island,R.I.,CVS Health Corporation,Retail pharmacy,Education & Health Services,110.7,59734,60591,60413,61612,62578,63242,63903,64441,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,Yes,Yes,Yes,,3.1,2.5,19343
SC,2020-04-26,5490,174,1113,54,39,44,nan,19,-0.39073057433202796,-0.4379657099720449,-0.2898561914629033,South Carolina,S.C.,Michelin North America,Manufacturing,"Trade, Transportation, and Utilities",410.6,228541,232474,235528,239176,242484,245083,247711,249958,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.2,No,No,No,,2.4,3.3,63870
SD,2020-04-26,2213,11,578,4,39,24,nan,nan,-0.3893353934707505,-0.452786162356178,-0.9729098541790128,South Dakota,S.D.,Tyson Fresh Meats,Food processing,"Trade, Transportation, and Utilities",86.3,51214,51832,52382,52632,52430,53044,53692,54057,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,No,No,No,,3.4,3.4,50570
TN,2020-04-26,9493,190,2648,34,39,45,25,24,-0.43732663078902867,-0.4734184458069402,-0.33643842308872995,Tennessee,Tenn.,FedEx Corporation,Shipping,"Trade, Transportation, and Utilities",653.1,355119,362874,368694,369733,374250,378285,382275,385741,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,No,No,No,,3.3,3.5,56521
TX,2020-04-26,25209,676,5768,173,39,44,nan,24,-0.4215006299129092,-0.5228685427682896,-0.5064201458761712,Texas,Tex.,Exxon Mobil Corporation,Energy,"Trade, Transportation, and Utilities","2,549.20",1751027,1792912,1823659,1842447,1852143,1881553,1896063,1918065,8.7,8.7,8.8,8.8,8.8,8.8,8.8,8.8,No,No,No,8.0,4.5,2.5,51340
UT,2020-04-26,4123,41,1052,14,39,51,nan,30,-0.29801032827475626,-0.3763749577865511,-0.9371252461451836,Utah,Utah,Sinclair Oil Corporation,Energy,"Trade, Transportation, and Utilities",295.2,174344,177406,179586,181214,184767,187416,189809,192013,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,No,No,No,,2.5,3.4,59206
VA,2020-04-26,12969,448,4433,171,39,45,nan,27,-0.5319525565572926,-0.5367662895886143,-0.5475186774728287,Virginia,Va.,General Dynamics Corporation,Defense,Professional & Business Services,779.6,523334,530306,537214,540716,546007,551848,557144,561846,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,No,No,No,,2.7,3.8,57513
VT,2020-04-26,851,46,39,9,39,44,32,33,-0.5934485487077583,-0.5509671773630263,-0.9671860960583326,Vermont,Vt.,NLV Financial Corporation,Life insurance,Education & Health Services,65.4,32726,33236,33393,33670,34284,34612,34973,35271,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,No,Yes,Yes,,2.4,2.6,68358
WA,2020-04-26,13663,757,1858,120,39,57,32,34,-0.4948709515814752,-0.5254700061791101,-0.7992312934971672,Washington,Wash.,"Amazon.com, Inc.",E-commerce,"Trade, Transportation, and Utilities",654.7,549578,562939,573226,577581,587758,596412,603772,610488,2.7,2.7,2.8,2.8,2.8,2.8,2.8,2.8,Yes,Yes,Yes,9.0,3.9,4.9,71535
WI,2020-04-26,5911,274,1565,52,39,45,32,32,-0.4233153172467073,-0.4948586640527506,-0.7726192223521084,Wisconsin,Wis.,Johnson Controls International plc,Manufacturing,Manufacturing,484.2,331469,334960,337894,340853,342613,345867,348822,351922,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,No,No,No,,3.5,2.7,43469
WV,2020-04-26,1053,34,163,14,39,41,33,33,-0.4720916618638648,-0.4763033601521903,-0.8732139960342814,West Virginia,W.Va.,Monongahela Power Company,Utilities,Government,152.1,75115,77104,78766,78766,77725,78256,78270,78507,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,No,No,No,,5.0,3.7,70979
WY,2020-04-26,502,7,189,5,39,44,nan,nan,-0.2699046133022673,-0.3696754499387877,-0.9902549920152544,Wyoming,Wyo.,Cloud Peak Energy Inc,Energy,"Trade, Transportation, and Utilities",532.8,38431,38957,39473,39613,39393,39788,39610,39794,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,No,No,No,,3.7,5.8,59305
