state_code,current_date,cumulative_cases_at_current_date,cumulative_deaths_at_current_date,new_cases_since_a_week_before,new_deaths_since_a_week_before,day_since_federal_family_first_act,day_since_state_emergency,day_since_statewide_neb_closure,day_since_statewide_stay_at_home,daily_distance_diff,daily_visitation_diff,encounters_rate,"Dominant Sector (BLS, Feb. 2020)",Raw # of employees (in thousands),Paid Family Leave,Paid Sick Leave,Any Paid Time Off,Unemployment Rate Feb 2020,Unemployment Rate Jan 2021,MedianIncome2017,Election Results Coding,Number code,2016 result
KY,2020-04-09,1525,84,778,50,22,34,14,14,-0.3196677208277464,-0.5664200046694845,-0.7583406295606059,Trade Transportation and Utilities,400.8,No,No,No,4.3,5.2,48375,AllR,1,R
LA,2020-04-09,18283,702,9131,392,22,29,17,17,-0.3762636900478981,-0.5977595135978583,-0.6593533860218682,Trade Transportation and Utilities,378.1,No,No,No,5.1,3.2,46145,AllR,1,R
MA,2020-04-09,18941,503,9975,349,22,30,16,16,-0.5360038115972018,-0.7231122296367583,-0.5914294898721321,Education and Health Services,824.2,Yes,Yes,Yes,2.8,3.6,77385,AllD,5,D
MD,2020-04-09,6185,139,3854,103,22,35,17,10,-0.4681002288596169,-0.668219849415215,-0.36611354353732817,Government,504.2,No,Yes,Yes,3.3,2.8,80776,AllD,5,D
ME,2020-04-09,560,16,184,9,22,25,15,8,-0.410096915404739,-0.6421891496896261,-0.9826699397500186,Education and Health Services,130.2,No,No,Yes,3.1,3.3,56277,AllD,5,D
MI,2020-04-09,21375,1076,10584,659,22,8,17,16,-0.4956886964766724,-0.690312540275614,-0.8264690596256312,Trade Transportation and Utilities,805.6,No,No,Yes,3.8,3.1,54909,MostD,4,R
MN,2020-04-09,1242,50,500,32,22,27,nan,12,-0.4210483648094168,-0.6285644753421388,-0.9205693901354468,Education and Health Services,549.1,No,No,No,3.2,5.4,68388,AllD,5,D
MO,2020-04-09,3539,94,1705,70,22,27,nan,3,-0.3062292224581953,-0.5979665684063171,-0.7776636418835646,Trade Transportation and Utilities,543.1,No,No,No,3.5,3.5,53578,AllR,1,R
MS,2020-04-09,2260,76,1083,50,22,26,6,6,-0.3063399377894324,-0.5683018663287644,-0.7830235340201303,Government,243.7,No,No,No,5.5,3.5,43529,AllR,1,R
MT,2020-04-09,354,6,113,1,22,28,12,12,-0.33418576768715713,-0.5882438226604233,-0.9949480736884556,Trade Transportation and Utilities,96,No,No,No,3.5,2.9,53386,AllR,1,R
NC,2020-04-09,3651,74,1794,57,22,30,10,10,-0.3047521901024329,-0.5433385158554725,-0.5316815445782828,Trade Transportation and Utilities,851.5,No,No,No,3.6,2.2,52752,MostR,2,R
ND,2020-04-09,269,5,110,2,22,27,nan,nan,-0.39283194413169,-0.5890989120901138,-0.9862007015953199,Trade Transportation and Utilities,92.8,No,No,No,2.3,4.2,61843,AllR,1,R
NE,2020-04-09,594,15,321,9,22,27,nan,nan,-0.3365848823335218,-0.5725018937932673,-0.9410563849257371,Trade Transportation and Utilities,198.6,No,No,No,3.9,3.6,59970,AllR,1,R
NH,2020-04-09,819,21,340,16,22,27,12,12,-0.451526627713882,-0.6492582552318229,-0.9006906728010409,Trade Transportation and Utilities,138.5,No,No,No,2.6,3.8,73381,AllD,5,D
NJ,2020-04-09,51027,1700,25437,1161,22,31,19,19,-0.5240725478021476,-0.7368956825332078,0.13502893920023906,Trade Transportation and Utilities,893.7,Yes,Yes,Yes,3.8,4.8,80088,AllD,5,D
NM,2020-04-09,989,17,586,10,22,29,16,16,-0.346120391598892,-0.6152518927021329,-0.9855312734009768,Government,189.7,No,No,No,4.8,3.7,46744,MostD,4,D
NV,2020-04-09,2456,82,998,44,22,28,nan,9,-0.5450191267186952,-0.7504059314735984,-0.9629403780393122,Leisure and Hospitality,356.4,No,No,Yes,3.6,3.6,58003,MostD,4,D
NY,2020-04-09,162036,9166,69065,6203,22,33,18,18,-0.5486632939005704,-0.7402467691585592,-0.6572808903723086,Government,"1,488.10",Yes,Yes,Yes,3.8,3.6,64894,AllD,5,D
OH,2020-04-09,5513,213,2611,132,22,31,16,16,-0.35091307468749594,-0.5918776790988548,-0.4916668237137022,Trade Transportation and Utilities,"1,028.40",No,No,No,4.1,3.2,54021,Tie,3,R
OK,2020-04-09,1683,80,804,46,22,7,8,nan,-0.2927372875265479,-0.5498866480921633,-0.7958006309254266,Government,356.6,No,No,No,3.3,3.3,50051,AllR,1,R
OR,2020-04-09,1321,44,495,23,22,32,nan,17,-0.3225232109539649,-0.5960258018937205,-0.958954594561546,Trade Transportation and Utilities,359.3,Yes,Yes,Yes,3.3,4.7,60212,AllD,5,D
PA,2020-04-09,18379,344,11363,254,22,34,17,8,-0.42600632026318536,-0.6702374104685789,-0.7292622653870621,Education and Health Services,1307,No,No,No,4.7,3.4,59195,MostD,4,R
RI,2020-04-09,1727,43,1070,31,22,31,nan,12,-0.4872416930487289,-0.6919520554568429,-0.4516629811382397,Education and Health Services,110.7,Yes,Yes,Yes,3.1,2.5,19343,AllD,5,D
SC,2020-04-09,2792,67,1238,36,22,27,nan,2,-0.3072765106926052,-0.5894799228686134,-0.5360013703061792,Trade Transportation and Utilities,410.6,No,No,No,2.4,3.3,63870,AllR,1,R
SD,2020-04-09,447,6,282,4,22,7,nan,nan,-0.33609152110564333,-0.5757685093164296,-0.9858986964238754,Trade Transportation and Utilities,86.3,No,No,No,3.4,3.4,50570,AllR,1,R
TN,2020-04-09,4456,95,1588,63,22,28,8,7,-0.3187543549745052,-0.5627511291327145,-0.4924117968080298,Trade Transportation and Utilities,653.1,No,No,No,3.3,3.5,56521,AllR,1,R
TX,2020-04-09,11372,228,6492,149,22,27,nan,7,-0.3849692758740581,-0.6368951028079449,-0.6998940817858046,Trade Transportation and Utilities,"2,549.20",No,No,No,4.5,2.5,51340,AllR,1,R
UT,2020-04-09,1980,13,903,6,22,34,nan,13,-0.3824548347339647,-0.5762927792013005,-0.9423795998522988,Trade Transportation and Utilities,295.2,No,No,No,2.5,3.4,59206,AllR,1,R
VA,2020-04-09,4041,109,2336,68,22,28,nan,10,-0.3891148455452956,-0.5868683183408916,-0.6867463380462431,Professional and Business Services,779.6,No,No,No,2.7,3.8,57513,MostD,4,D
VT,2020-04-09,628,23,290,6,22,27,15,16,-0.5244434113360346,-0.6729022565695862,-0.9839377506467056,Education and Health Services,65.4,No,Yes,Yes,2.4,2.6,68358,AllD,5,D
WA,2020-04-09,9608,456,3023,184,22,40,15,17,-0.4171835984207977,-0.6027594605054333,-0.8927907721220282,Trade Transportation and Utilities,654.7,Yes,Yes,Yes,3.9,4.9,71535,AllD,5,D
WI,2020-04-09,2885,116,1155,79,22,28,15,15,-0.3306962927836259,-0.6240738433919375,-0.8930812634059309,Manufacturing,484.2,No,No,No,3.5,2.7,43469,MostD,4,R
WV,2020-04-09,524,5,307,3,22,24,16,16,-0.31125097715984235,-0.579005989461584,-0.8976248711364794,Government,152.1,No,No,No,5.0,3.7,70979,AlllR,1,R
WY,2020-04-09,239,0,86,0,22,27,nan,nan,-0.21487532361402256,-0.534782159020665,-0.9940228909970914,Trade Transportation and Utilities,532.8,No,No,No,3.7,5.8,59305,AllR,1,R
