state_code,current_date,cumulative_cases_at_current_date,cumulative_deaths_at_current_date,new_cases_since_a_week_before,new_deaths_since_a_week_before,day_since_federal_family_first_act,day_since_state_emergency,day_since_statewide_neb_closure,day_since_statewide_stay_at_home,daily_distance_diff,daily_visitation_diff,encounters_rate,"Dominant Sector (BLS, Feb. 2020)",Raw # of employees (in thousands),Paid Family Leave,Paid Sick Leave,Any Paid Time Off,Unemployment Rate Feb 2020,Unemployment Rate Jan 2021,MedianIncome2017,Election Results Coding,Number code,2016 result
GA,2020-04-18,17014,670,4753,238,31,35,nan,15,-0.3782968930139047,-0.5777001125936585,-0.20373414691974112,Trade Transportation and Utilities,954.3,No,No,No,3.1,2.7,56183,AllR,1,R
HI,2020-04-18,568,9,84,1,31,45,24,24,-0.6469281976653666,-0.7268750100967633,-0.6017155197366068,Leisure and Hospitality,127.6,No,No,No,2.7,2.7,77765,AllD,5,D
IA,2020-04-18,2513,74,1003,40,31,32,nan,nan,-0.36602728182030814,-0.5978350734278759,-0.8175881508988154,Trade Transportation and Utilities,308.2,No,No,No,2.8,3.1,58570,Tie,3,R
ID,2020-04-18,1577,44,170,17,31,36,24,24,-0.2712610339828477,-0.5542157554472213,-0.9660603681212252,Trade Transportation and Utilities,145.7,No,No,No,2.8,3.4,52225,AllD,5,R
IL,2020-04-18,29160,1272,9980,590,31,40,28,28,-0.4190128032950536,-0.6469001243973151,-0.4713392840250692,Trade Transportation and Utilities,1206.2,No,No,No,3.5,3.1,62992,AllD,5,D
IN,2020-04-18,10641,545,3206,215,31,43,24,24,-0.3892425090501441,-0.583728030055234,-0.4512275924995181,Trade Transportation and Utilities,602,No,No,No,3.1,2.8,54181,MostR,2,R
KS,2020-04-18,1819,86,537,31,31,37,nan,19,-0.3768896305757744,-0.5654974357933344,-0.8785015382529019,Trade Transportation and Utilities,268.2,No,No,No,3.1,4.2,56422,AllR,1,R
KY,2020-04-18,2707,145,856,51,31,43,23,23,-0.35462472075418155,-0.5458341016344338,-0.6841177530104928,Trade Transportation and Utilities,400.8,No,No,No,4.3,5.2,48375,AllR,1,R
LA,2020-04-18,23580,1267,3566,461,31,38,26,26,-0.4182622244431609,-0.6200697509284445,-0.6044606369989499,Trade Transportation and Utilities,378.1,No,No,No,5.1,3.2,46145,AllR,1,R
MA,2020-04-18,36372,1560,13512,874,31,39,25,25,-0.6002519884587167,-0.7391896289743802,-0.5476666460791265,Education and Health Services,824.2,Yes,Yes,Yes,2.8,3.6,77385,AllD,5,D
MD,2020-04-18,12308,463,4614,256,31,44,26,19,-0.4871338990464706,-0.6844952060944617,-0.20750948189353224,Government,504.2,No,Yes,Yes,3.3,2.8,80776,AllD,5,D
ME,2020-04-18,847,32,231,13,31,34,24,17,-0.4183224934715917,-0.5547540668665722,-0.9755215919759418,Education and Health Services,130.2,No,No,Yes,3.1,3.3,56277,AllD,5,D
MI,2020-04-18,30717,2307,6864,916,31,17,26,25,-0.5166305406414399,-0.7057055743135278,-0.7844547855096521,Trade Transportation and Utilities,805.6,No,No,Yes,3.8,3.1,54909,MostD,4,R
MN,2020-04-18,2213,121,786,57,31,36,nan,21,-0.3871164908868629,-0.6160559285257481,-0.8778832560583123,Education and Health Services,549.1,No,No,No,3.2,5.4,68388,AllD,5,D
MO,2020-04-18,5517,194,1493,78,31,36,nan,12,-0.32988853386528816,-0.575146815155906,-0.6380186139365891,Trade Transportation and Utilities,543.1,No,No,No,3.5,3.5,53578,AllR,1,R
MS,2020-04-18,3974,152,1332,59,31,35,15,15,-0.3391636321160553,-0.550863475844067,-0.6981490157105503,Government,243.7,No,No,No,5.5,3.5,43529,AllR,1,R
MT,2020-04-18,426,10,49,4,31,37,21,21,-0.31347675260619906,-0.6068178135527421,-0.993795361098866,Trade Transportation and Utilities,96,No,No,No,3.5,2.9,53386,AllR,1,R
NC,2020-04-18,6140,175,1830,89,31,39,19,19,-0.3756124479771552,-0.5476825985252763,-0.33871731909429625,Trade Transportation and Utilities,851.5,No,No,No,3.6,2.2,52752,MostR,2,R
ND,2020-04-18,528,9,235,2,31,36,nan,nan,-0.38129531137487904,-0.6333677855317948,-0.9829118296476088,Trade Transportation and Utilities,92.8,No,No,No,2.3,4.2,61843,AllR,1,R
NE,2020-04-18,1348,28,630,10,31,36,nan,nan,-0.3444703562945399,-0.5266698621408757,-0.9047570354316442,Trade Transportation and Utilities,198.6,No,No,No,3.9,3.6,59970,AllR,1,R
NH,2020-04-18,1342,38,413,15,31,36,21,21,-0.5209515295074046,-0.6179403302507446,-0.8383430169873094,Trade Transportation and Utilities,138.5,No,No,No,2.6,3.8,73381,AllD,5,D
NJ,2020-04-18,81420,4070,23269,1887,31,40,28,28,-0.5545981216016419,-0.7585106364763875,0.43411128226610174,Trade Transportation and Utilities,893.7,Yes,Yes,Yes,3.8,4.8,80088,AllD,5,D
NM,2020-04-18,1798,53,624,33,31,38,25,25,-0.3742457216422221,-0.6514515951063542,-0.9814536787460248,Government,189.7,No,No,No,4.8,3.7,46744,MostD,4,D
NV,2020-04-18,3626,155,906,44,31,37,nan,18,-0.4942001999313702,-0.7943214486883894,-0.9521970903653532,Leisure and Hospitality,356.4,No,No,Yes,3.6,3.6,58003,MostD,4,D
NY,2020-04-18,240542,17141,57552,5982,31,42,27,27,-0.5628297946769482,-0.7416501678000923,-0.6053122047583408,Government,"1,488.10",Yes,Yes,Yes,3.8,3.6,64894,AllD,5,D
OH,2020-04-18,10222,451,3971,204,31,40,25,25,-0.3921483636574552,-0.5892352139529111,-0.2346689230467659,Trade Transportation and Utilities,"1,028.40",No,No,No,4.1,3.2,54021,Tie,3,R
OK,2020-04-18,2570,139,702,46,31,16,17,nan,-0.3055558678350648,-0.5273657876627538,-0.6914612069936522,Government,356.6,No,No,No,3.3,3.3,50051,AllR,1,R
OR,2020-04-18,1844,72,397,21,31,41,nan,26,-0.3433230976404856,-0.658651959617586,-0.95227212804504,Trade Transportation and Utilities,359.3,Yes,Yes,Yes,3.3,4.7,60212,AllD,5,D
PA,2020-04-18,31742,1150,9968,635,31,43,26,17,-0.4687139035270324,-0.6844730729376212,-0.6441390974159019,Education and Health Services,1307,No,No,No,4.7,3.4,59195,MostD,4,R
RI,2020-04-18,4491,137,2142,81,31,40,nan,21,-0.5731913371749298,-0.7154617718845024,-0.379335348171438,Education and Health Services,110.7,Yes,Yes,Yes,3.1,2.5,19343,AllD,5,D
SC,2020-04-18,4246,119,1039,39,31,36,nan,11,-0.3417370181473307,-0.5569525295571209,-0.263033818194524,Trade Transportation and Utilities,410.6,No,No,No,2.4,3.3,63870,AllR,1,R
SD,2020-04-18,1541,7,915,1,31,16,nan,nan,-0.3735251117173782,-0.6010062657974884,-0.9798917379563712,Trade Transportation and Utilities,86.3,No,No,No,3.4,3.4,50570,AllR,1,R
TN,2020-04-18,6637,152,1654,45,31,37,17,16,-0.3302906748012087,-0.5328176273741961,-0.2448020123325512,Trade Transportation and Utilities,653.1,No,No,No,3.3,3.5,56521,AllR,1,R
TX,2020-04-18,18927,487,5719,222,31,36,nan,16,-0.41396905602997147,-0.6339504362280027,-0.5770812003251466,Trade Transportation and Utilities,"2,549.20",No,No,No,4.5,2.5,51340,AllR,1,R
UT,2020-04-18,2942,25,734,7,31,43,nan,22,-0.3168603631345526,-0.5816074016404351,-0.9145280296548288,Trade Transportation and Utilities,295.2,No,No,No,2.5,3.4,59206,AllR,1,R
VA,2020-04-18,8052,258,2976,128,31,37,nan,19,-0.4355423102851969,-0.5953895333217379,-0.5775567884370602,Professional and Business Services,779.6,No,No,No,2.7,3.8,57513,MostD,4,D
VT,2020-04-18,803,37,92,12,31,36,24,25,-0.5077500004994016,-0.6704430838444007,-0.9788232384393059,Education and Health Services,65.4,No,Yes,Yes,2.4,2.6,68358,AllD,5,D
WA,2020-04-18,11802,629,1578,131,31,49,24,26,-0.4067224732130324,-0.6665476218256156,-0.875084887111968,Trade Transportation and Utilities,654.7,Yes,Yes,Yes,3.9,4.9,71535,AllD,5,D
WI,2020-04-18,4199,212,986,71,31,37,24,24,-0.3653519303988353,-0.6194889939353077,-0.831964685231463,Manufacturing,484.2,No,No,No,3.5,2.7,43469,MostD,4,R
WV,2020-04-18,825,18,232,12,31,33,25,25,-0.35225331046168545,-0.54794344189691,-0.8752510632295064,Government,152.1,No,No,No,5.0,3.7,70979,AlllR,1,R
WY,2020-04-18,309,2,48,2,31,36,nan,nan,-0.2220485711134604,-0.5314387240953329,-0.9924983308620599,Trade Transportation and Utilities,532.8,No,No,No,3.7,5.8,59305,AllR,1,R
