state_code,current_date,cumulative_cases_at_current_date,cumulative_deaths_at_current_date,new_cases_since_a_week_before,new_deaths_since_a_week_before,day_since_federal_family_first_act,day_since_state_emergency,day_since_statewide_neb_closure,day_since_statewide_stay_at_home,daily_distance_diff,daily_visitation_diff,encounters_rate,"Dominant Sector (BLS, Feb. 2020)",Raw # of employees (in thousands),Paid Family Leave,Paid Sick Leave,Any Paid Time Off,Unemployment Rate Feb 2020,Unemployment Rate Jan 2021,MedianIncome2017,Election Results Coding,Number code,2016 result,avg_commute_time,avg_commute_time_public_transport
ND,2020-03-16,1,0,1,0,-2,3,nan,nan,-0.19746604904163328,-0.1956184582720896,-0.9605923420052016,Trade Transportation and Utilities,92.8,No,No,No,2.3,4.2,61843,AllR,1,R,18.6,32.6
NE,2020-03-16,33,0,17,0,-2,3,nan,nan,-0.17051496327619795,-0.21768382918438087,-0.8682586852362169,Trade Transportation and Utilities,198.6,No,No,No,3.9,3.6,59970,AllR,1,R,18.8,33.6
NH,2020-03-16,17,0,13,0,-2,3,-12,-12,-0.1968446875989885,-0.20438402556970225,-0.6219708060481812,Trade Transportation and Utilities,138.5,No,No,No,2.6,3.8,73381,AllD,5,D,24.4,33.7
NJ,2020-03-16,176,3,165,3,-2,7,-5,-5,-0.23037516226694346,-0.3608335895598419,3.6475456379573714,Trade Transportation and Utilities,893.7,Yes,Yes,Yes,3.8,4.8,80088,AllD,5,D,28.7,50.2
NM,2020-03-16,21,0,21,0,-2,5,-8,-8,-0.054165970033047205,-0.16001721528346446,-0.9446893205936449,Government,189.7,No,No,No,4.8,3.7,46744,MostD,4,D,22.1,36.9
NV,2020-03-16,45,1,41,1,-2,4,nan,-15,-0.16820804529102013,-0.2672408051148865,-0.8196533645234504,Leisure and Hospitality,356.4,No,No,Yes,3.6,3.6,58003,MostD,4,D,23.9,57.2
NY,2020-03-16,950,10,808,10,-2,9,-6,-6,-0.2269009428752067,-0.3026241745435433,1.2032570321511822,Government,"1,488.10",Yes,Yes,Yes,3.8,3.6,64894,AllD,5,D,35.0,53.1
OH,2020-03-16,50,0,47,0,-2,7,-8,-8,-0.12547256844099916,-0.2892853963828543,0.44632825799587983,Trade Transportation and Utilities,"1,028.40",No,No,No,4.1,3.2,54021,Tie,3,R,23.5,43.0
OK,2020-03-16,10,0,9,0,-2,-17,-16,nan,-0.02607160472983091,-0.11930957863863755,-0.5041517003043762,Government,356.6,No,No,No,3.3,3.3,50051,AllR,1,R,21.5,30.2
OR,2020-03-16,46,1,33,1,-2,8,nan,-7,-0.11190701131615742,-0.16822103694664567,-0.8721747989124701,Trade Transportation and Utilities,359.3,Yes,Yes,Yes,3.3,4.7,60212,AllD,5,D,24.4,46.1
PA,2020-03-16,81,0,71,0,-2,10,-7,-16,-0.14726511065337952,-0.2401609009007595,-0.08371037417920768,Education and Health Services,1307,No,No,No,4.7,3.4,59195,MostD,4,R,26.4,45.1
RI,2020-03-16,21,0,18,0,-2,7,nan,-12,-0.18045454185595927,-0.33795650500477303,0.8864349672830406,Education and Health Services,110.7,Yes,Yes,Yes,3.1,2.5,19343,AllD,5,D,23.9,44.9
SC,2020-03-16,33,1,26,1,-2,3,nan,-22,-0.06502939747535848,-0.1307601392637742,0.17858955843259694,Trade Transportation and Utilities,410.6,No,No,No,2.4,3.3,63870,AllR,1,R,24.4,34.4
SD,2020-03-16,10,1,10,1,-2,-17,nan,nan,-0.1886672837329176,-0.1864181436352509,-0.965741143585773,Trade Transportation and Utilities,86.3,No,No,No,3.4,3.4,50570,AllR,1,R,16.6,29.8
TN,2020-03-16,52,0,48,0,-2,4,-16,-17,-0.05420976636178849,-0.17501553093597014,0.1677827339319431,Trade Transportation and Utilities,653.1,No,No,No,3.3,3.5,56521,AllR,1,R,25.3,40.9
TX,2020-03-16,87,1,63,1,-2,3,nan,-17,-0.07453871967827971,-0.1696847539370987,-0.11280847640101754,Trade Transportation and Utilities,"2,549.20",No,No,No,4.5,2.5,51340,AllR,1,R,26.4,49.3
UT,2020-03-16,40,0,37,0,-2,10,nan,-11,-0.144279939637259,-0.2344480436485796,-0.865687361360123,Trade Transportation and Utilities,295.2,No,No,No,2.5,3.4,59206,AllR,1,R,21.6,43.3
VA,2020-03-16,51,1,46,1,-2,4,nan,-14,-0.15228811281630494,-0.2135909854368164,-0.19224224095462292,Professional and Business Services,779.6,No,No,No,2.7,3.8,57513,MostD,4,D,27.8,47.1
VT,2020-03-16,12,0,11,0,-2,3,-9,-8,-0.25448921872634506,-0.2888182089008007,-0.9094172710393744,Education and Health Services,65.4,No,Yes,Yes,2.4,2.6,68358,AllD,5,D,23.3,31.3
WA,2020-03-16,794,48,615,26,-2,16,-9,-7,-0.1816434639911772,-0.25822615758554673,-0.6706749142234828,Trade Transportation and Utilities,654.7,Yes,Yes,Yes,3.9,4.9,71535,AllD,5,D,27.6,48.6
WI,2020-03-16,47,0,45,0,-2,4,-9,-9,-0.12392781789717575,-0.21808284485200968,-0.6706328374782446,Manufacturing,484.2,No,No,No,3.5,2.7,43469,MostD,4,R,21.5,34.2
WV,2020-03-16,0,0,0,0,-2,0,-8,-8,-0.08817070375604676,-0.13378835286568178,-0.7191608928534761,Government,152.1,No,No,No,5.0,3.7,70979,AlllR,1,R,23.9,35.5
WY,2020-03-16,10,0,10,0,-2,3,nan,nan,-0.021346498978399568,-0.16779185110883127,-0.985041559742835,Trade Transportation and Utilities,532.8,No,No,No,3.7,5.8,59305,AllR,1,R,17.3,46.8
