state_code,current_date,cumulative_cases_at_current_date,cumulative_deaths_at_current_date,new_cases_since_a_week_before,new_deaths_since_a_week_before,day_since_federal_family_first_act,day_since_state_emergency,day_since_statewide_neb_closure,day_since_statewide_stay_at_home,daily_distance_diff,daily_visitation_diff,encounters_rate,"Dominant Sector (BLS, Feb. 2020)",Raw # of employees (in thousands),Paid Family Leave,Paid Sick Leave,Any Paid Time Off,Unemployment Rate Feb 2020,Unemployment Rate Jan 2021,MedianIncome2017,Election Results Coding,Number code,2016 result
IN,2020-04-10,6907,300,3468,198,23,35,16,16,-0.38802080089466096,-0.6057540451223432,-0.5465552965588196,Trade Transportation and Utilities,602,No,No,No,3.1,2.8,54181,MostR,2,R
KS,2020-04-10,1180,50,556,31,23,29,nan,11,-0.4114592149781087,-0.5916936850935094,-0.8951978349217413,Trade Transportation and Utilities,268.2,No,No,No,3.1,4.2,56422,AllR,1,R
KY,2020-04-10,1702,90,940,56,23,35,15,15,-0.38164489545317815,-0.5678430072958852,-0.6932100921053526,Trade Transportation and Utilities,400.8,No,No,No,4.3,5.2,48375,AllR,1,R
LA,2020-04-10,19253,755,8954,385,23,30,18,18,-0.4778805866055945,-0.6456515769801552,-0.6069859526838639,Trade Transportation and Utilities,378.1,No,No,No,5.1,3.2,46145,AllR,1,R
MA,2020-04-10,20974,599,10572,407,23,31,17,17,-0.5214570842506866,-0.6919069303493977,-0.4338881209357628,Education and Health Services,824.2,Yes,Yes,Yes,2.8,3.6,77385,AllD,5,D
MD,2020-04-10,6968,172,4210,130,23,36,18,11,-0.4784951086497038,-0.6708952474189418,-0.21717558240472234,Government,504.2,No,Yes,Yes,3.3,2.8,80776,AllD,5,D
ME,2020-04-10,586,17,154,8,23,26,16,9,-0.4664530059659738,-0.6223923900096887,-0.9776047412279848,Education and Health Services,130.2,No,No,Yes,3.1,3.3,56277,AllD,5,D
MI,2020-04-10,22646,1280,9977,802,23,9,18,17,-0.5339614575691225,-0.7190660762892758,-0.7928271661082782,Trade Transportation and Utilities,805.6,No,No,Yes,3.8,3.1,54909,MostD,4,R
MN,2020-04-10,1335,57,546,35,23,28,nan,13,-0.4501015268386205,-0.6186954608148365,-0.8880186099844376,Education and Health Services,549.1,No,No,No,3.2,5.4,68388,AllD,5,D
MO,2020-04-10,3799,105,1686,74,23,28,nan,4,-0.36973471203449426,-0.5943982077442747,-0.6977680342030874,Trade Transportation and Utilities,543.1,No,No,No,3.5,3.5,53578,AllR,1,R
MS,2020-04-10,2469,82,1111,53,23,27,7,7,-0.3982328245146649,-0.563348463633241,-0.7018017159327498,Government,243.7,No,No,No,5.5,3.5,43529,AllR,1,R
MT,2020-04-10,365,6,103,1,23,29,13,13,-0.36441106504786414,-0.594816288455561,-0.993547987649312,Trade Transportation and Utilities,96,No,No,No,3.5,2.9,53386,AllR,1,R
NC,2020-04-10,3906,78,1813,59,23,31,11,11,-0.3945991468665388,-0.5545684995178377,-0.40067638419470175,Trade Transportation and Utilities,851.5,No,No,No,3.6,2.2,52752,MostR,2,R
ND,2020-04-10,278,7,105,4,23,28,nan,nan,-0.42291101280848703,-0.5955107211520098,-0.9816781178606898,Trade Transportation and Utilities,92.8,No,No,No,2.3,4.2,61843,AllR,1,R
NE,2020-04-10,678,18,382,12,23,28,nan,nan,-0.3948128352259989,-0.5664536277921317,-0.9204136802092988,Trade Transportation and Utilities,198.6,No,No,No,3.9,3.6,59970,AllR,1,R
NH,2020-04-10,885,22,345,15,23,28,13,13,-0.4866704430079791,-0.6021107371404862,-0.8453717789056635,Trade Transportation and Utilities,138.5,No,No,No,2.6,3.8,73381,AllD,5,D
NJ,2020-04-10,54588,1932,24693,1285,23,32,20,20,-0.5299944788926252,-0.7341839087106794,0.4057474942400674,Trade Transportation and Utilities,893.7,Yes,Yes,Yes,3.8,4.8,80088,AllD,5,D
NM,2020-04-10,1090,19,595,9,23,30,17,17,-0.38587501505825533,-0.6358347357018559,-0.9816881670708059,Government,189.7,No,No,No,4.8,3.7,46744,MostD,4,D
NV,2020-04-10,2606,86,1057,43,23,29,nan,10,-0.547291924307474,-0.7590044928688704,-0.9549655980140048,Leisure and Hospitality,356.4,No,No,Yes,3.6,3.6,58003,MostD,4,D
NY,2020-04-10,172830,10162,69179,6446,23,34,19,19,-0.5639034861681392,-0.7372417964526099,-0.5965080118088186,Government,"1,488.10",Yes,Yes,Yes,3.8,3.6,64894,AllD,5,D
OH,2020-04-10,5879,231,2567,140,23,32,17,17,-0.4112369810318387,-0.6057113890983382,-0.32547172119222034,Trade Transportation and Utilities,"1,028.40",No,No,No,4.1,3.2,54021,Tie,3,R
OK,2020-04-10,1794,88,807,50,23,8,9,nan,-0.3292985288427071,-0.5510837075578363,-0.7228967613745424,Government,356.6,No,No,No,3.3,3.3,50051,AllR,1,R
OR,2020-04-10,1371,48,472,26,23,33,nan,18,-0.34859261575594613,-0.5966950907273924,-0.9490435365862576,Trade Transportation and Utilities,359.3,Yes,Yes,Yes,3.3,4.7,60212,AllD,5,D
PA,2020-04-10,20128,435,11708,333,23,35,18,9,-0.4687407930212367,-0.6838985338643178,-0.6585629773229437,Education and Health Services,1307,No,No,No,4.7,3.4,59195,MostD,4,R
RI,2020-04-10,2015,49,1304,35,23,32,nan,13,-0.4727544875752553,-0.6511125452013111,-0.2113195992272453,Education and Health Services,110.7,Yes,Yes,Yes,3.1,2.5,19343,AllD,5,D
SC,2020-04-10,3065,72,1365,38,23,28,nan,3,-0.3974100397911625,-0.5945473626905249,-0.359290876124329,Trade Transportation and Utilities,410.6,No,No,No,2.4,3.3,63870,AllR,1,R
SD,2020-04-10,536,6,349,4,23,8,nan,nan,-0.3835484856390435,-0.5705302311365221,-0.9795644167182408,Trade Transportation and Utilities,86.3,No,No,No,3.4,3.4,50570,AllR,1,R
TN,2020-04-10,4793,104,1761,68,23,29,9,8,-0.3868890281623353,-0.5667485471364498,-0.3545120751345505,Trade Transportation and Utilities,653.1,No,No,No,3.3,3.5,56521,AllR,1,R
TX,2020-04-10,12290,246,6621,149,23,28,nan,8,-0.43565407884335067,-0.6263249709376086,-0.6044003758408257,Trade Transportation and Utilities,"2,549.20",No,No,No,4.5,2.5,51340,AllR,1,R
UT,2020-04-10,2103,17,855,10,23,35,nan,14,-0.37866312689302817,-0.580258748647224,-0.9277991214245505,Trade Transportation and Utilities,295.2,No,No,No,2.5,3.4,59206,AllR,1,R
VA,2020-04-10,4508,121,2497,75,23,29,nan,11,-0.4348938393975457,-0.5974361731473593,-0.6096254852777134,Professional and Business Services,779.6,No,No,No,2.7,3.8,57513,MostD,4,D
VT,2020-04-10,679,24,290,7,23,28,16,17,-0.5993027992338258,-0.6907141248644746,-0.9787476771159308,Education and Health Services,65.4,No,Yes,Yes,2.4,2.6,68358,AllD,5,D
WA,2020-04-10,9887,483,2921,190,23,41,16,18,-0.42447338745097896,-0.6064190077965116,-0.8716041990592154,Trade Transportation and Utilities,654.7,Yes,Yes,Yes,3.9,4.9,71535,AllD,5,D
WI,2020-04-10,3068,131,1152,82,23,29,16,16,-0.39528648562252605,-0.6284898585472514,-0.8538356975030734,Manufacturing,484.2,No,No,No,3.5,2.7,43469,MostD,4,R
WV,2020-04-10,537,5,295,3,23,25,17,17,-0.3781869085995063,-0.5935181197839288,-0.8770781585628821,Government,152.1,No,No,No,5.0,3.7,70979,AlllR,1,R
WY,2020-04-10,253,0,87,0,23,28,nan,nan,-0.2472635943160141,-0.5492571985678003,-0.992422688292522,Trade Transportation and Utilities,532.8,No,No,No,3.7,5.8,59305,AllR,1,R
