state_code,current_date,cumulative_cases_at_current_date,cumulative_deaths_at_current_date,new_cases_since_a_week_before,new_deaths_since_a_week_before,day_since_federal_family_first_act,day_since_state_emergency,day_since_statewide_neb_closure,day_since_statewide_stay_at_home,daily_distance_diff,daily_visitation_diff,encounters_rate,"Dominant Sector (BLS, Feb. 2020)",Raw # of employees (in thousands),Paid Family Leave,Paid Sick Leave,Any Paid Time Off,Unemployment Rate Feb 2020,Unemployment Rate Jan 2021,MedianIncome2017,Election Results Coding,Number code,2016 result
GA,2020-04-30,25431,1121,4526,250,43,47,nan,27,-0.2991869472687845,-0.3641944988386477,-0.4971872157714346,Trade Transportation and Utilities,954.3,No,No,No,3.1,2.7,56183,AllR,1,R
HI,2020-04-30,609,16,19,4,43,57,36,36,-0.5890084878015474,-0.6246541792255103,-0.7648480940173213,Leisure and Hospitality,127.6,No,No,No,2.7,2.7,77765,AllD,5,D
IA,2020-04-30,7145,162,3206,66,43,44,nan,nan,-0.2684205884636319,-0.4393162081142859,-0.8750933485195446,Trade Transportation and Utilities,308.2,No,No,No,2.8,3.1,58570,Tie,3,R
ID,2020-04-30,2016,63,295,9,43,48,36,36,-0.3635740521801251,-0.305340457274687,-0.9691761061343512,Trade Transportation and Utilities,145.7,No,No,No,2.8,3.4,52225,AllD,5,R
IL,2020-04-30,52918,2361,15983,665,43,52,40,40,-0.3827446886543705,-0.5180946709676608,-0.6144189765608661,Trade Transportation and Utilities,1206.2,No,No,No,3.5,3.1,62992,AllD,5,D
IN,2020-04-30,18099,1114,5060,408,43,55,36,36,-0.3398491483494388,-0.3402077676627417,-0.6261019817924114,Trade Transportation and Utilities,602,No,No,No,3.1,2.8,54181,MostR,2,R
KS,2020-04-30,4305,133,1680,21,43,49,nan,31,-0.3217413457824134,-0.3670136816949722,-0.916568089943306,Trade Transportation and Utilities,268.2,No,No,No,3.1,4.2,56422,AllR,1,R
KY,2020-04-30,4708,240,1160,46,43,55,35,35,-0.3272744337148428,-0.3500066763288711,-0.7702642908142072,Trade Transportation and Utilities,400.8,No,No,No,4.3,5.2,48375,AllR,1,R
LA,2020-04-30,28001,1862,2262,322,43,50,38,38,-0.2971036917790981,-0.4602678351146458,-0.7042827357838884,Trade Transportation and Utilities,378.1,No,No,No,5.1,3.2,46145,AllR,1,R
MA,2020-04-30,62205,3562,16182,1202,43,51,37,37,-0.5220932825414054,-0.5453230947729062,-0.3380698113419213,Education and Health Services,824.2,Yes,Yes,Yes,2.8,3.6,77385,AllD,5,D
MD,2020-04-30,21825,1140,6088,392,43,56,38,31,-0.4885827208201022,-0.4672672934630716,-0.3726106518993266,Government,504.2,No,Yes,Yes,3.3,2.8,80776,AllD,5,D
ME,2020-04-30,1095,53,158,9,43,46,36,29,-0.4015279702753597,-0.41488782548474823,-0.9651601573735028,Education and Health Services,130.2,No,No,Yes,3.1,3.3,56277,AllD,5,D
MI,2020-04-30,41347,3788,6095,811,43,29,38,37,-0.4413220141160458,-0.4752956871747859,-0.7741675016754078,Trade Transportation and Utilities,805.6,No,No,Yes,3.8,3.1,54909,MostD,4,R
MN,2020-04-30,5136,343,2194,143,43,48,nan,33,-0.3573811538513348,-0.5610704085433657,-0.8867143503604239,Education and Health Services,549.1,No,No,No,3.2,5.4,68388,AllD,5,D
MO,2020-04-30,7563,341,1242,93,43,48,nan,24,-0.265695390393503,-0.40458810547541346,-0.7679525499892752,Trade Transportation and Utilities,543.1,No,No,No,3.5,3.5,53578,AllR,1,R
MS,2020-04-30,6815,261,1662,60,43,47,27,27,-0.21470261348405287,-0.3628297260865419,-0.7859175659872164,Government,243.7,No,No,No,5.5,3.5,43529,AllR,1,R
MT,2020-04-30,452,16,10,2,43,49,33,33,-0.356592166617041,-0.34012900658701,-0.9923604929605364,Trade Transportation and Utilities,96,No,No,No,3.5,2.9,53386,AllR,1,R
NC,2020-04-30,10507,385,2899,132,43,51,31,31,-0.34234852986892816,-0.2632034775100449,-0.5789922006248753,Trade Transportation and Utilities,851.5,No,No,No,3.6,2.2,52752,MostR,2,R
ND,2020-04-30,1067,19,358,4,43,48,nan,nan,-0.3773444067606318,-0.4607611044409421,-0.9797144851486412,Trade Transportation and Utilities,92.8,No,No,No,2.3,4.2,61843,AllR,1,R
NE,2020-04-30,4332,71,2142,24,43,48,nan,nan,-0.3215555628360578,-0.3761915906981033,-0.9403252909072342,Trade Transportation and Utilities,198.6,No,No,No,3.9,3.6,59970,AllR,1,R
NH,2020-04-30,2146,72,476,21,43,48,33,33,-0.4527878897093453,-0.3854239114864023,-0.8405801077002066,Trade Transportation and Utilities,138.5,No,No,No,2.6,3.8,73381,AllD,5,D
NJ,2020-04-30,118652,7228,18663,1860,43,52,40,40,-0.5277208652841264,-0.537657900787007,0.2596588635491375,Trade Transportation and Utilities,893.7,Yes,Yes,Yes,3.8,4.8,80088,AllD,5,D
NM,2020-04-30,3411,123,1032,45,43,50,37,37,-0.3448403174775319,-0.44945365926989206,-0.9789479373007844,Government,189.7,No,No,No,4.8,3.7,46744,MostD,4,D
NV,2020-04-30,5053,243,845,48,43,49,nan,30,-0.494283787256933,-0.6205506087781606,-0.9541194743644168,Leisure and Hospitality,356.4,No,No,Yes,3.6,3.6,58003,MostD,4,D
NY,2020-04-30,309696,23616,41764,3404,43,54,39,39,-0.5178290736746048,-0.5548053748545888,-0.465986234281435,Government,"1,488.10",Yes,Yes,Yes,3.8,3.6,64894,AllD,5,D
OH,2020-04-30,18027,975,3333,319,43,52,37,37,-0.3464855482802068,-0.35872774111465605,-0.4452999411389671,Trade Transportation and Utilities,"1,028.40",No,No,No,4.1,3.2,54021,Tie,3,R
OK,2020-04-30,3618,222,601,43,43,28,29,nan,-0.23324398686563144,-0.30315617544298906,-0.7948146415663822,Government,356.6,No,No,No,3.3,3.3,50051,AllR,1,R
OR,2020-04-30,2510,103,383,20,43,53,nan,38,-0.3268643103152437,-0.4533615406508023,-0.9482988829329168,Trade Transportation and Utilities,359.3,Yes,Yes,Yes,3.3,4.7,60212,AllD,5,D
PA,2020-04-30,48224,2580,9890,857,43,55,38,29,-0.4301002657210645,-0.481274655515208,-0.6863605672039588,Education and Health Services,1307,No,No,No,4.7,3.4,59195,MostD,4,R
RI,2020-04-30,8621,266,2365,77,43,52,nan,33,-0.5023061058696945,-0.4778322009627455,-0.2117484354734456,Education and Health Services,110.7,Yes,Yes,Yes,3.1,2.5,19343,AllD,5,D
SC,2020-04-30,6095,244,1178,94,43,48,nan,23,-0.2683273338029193,-0.2868476797622629,-0.5526384679148042,Trade Transportation and Utilities,410.6,No,No,No,2.4,3.3,63870,AllR,1,R
SD,2020-04-30,2450,17,494,8,43,28,nan,nan,-0.3194716166775323,-0.4207200103263177,-0.9802177463097816,Trade Transportation and Utilities,86.3,No,No,No,3.4,3.4,50570,AllR,1,R
TN,2020-04-30,10562,208,2332,28,43,49,29,28,-0.2742603429745176,-0.3221835447114873,-0.5263222629737404,Trade Transportation and Utilities,653.1,No,No,No,3.3,3.5,56521,AllR,1,R
TX,2020-04-30,29072,828,6366,227,43,48,nan,28,-0.3138772107181828,-0.4468403928775008,-0.7012654586622733,Trade Transportation and Utilities,"2,549.20",No,No,No,4.5,2.5,51340,AllR,1,R
UT,2020-04-30,4672,46,1051,11,43,55,nan,34,-0.3359246354577545,-0.361151844365616,-0.9419346626748614,Trade Transportation and Utilities,295.2,No,No,No,2.5,3.4,59206,AllR,1,R
VA,2020-04-30,15846,552,4847,177,43,49,nan,31,-0.4310115707515672,-0.3157662333182685,-0.7204573518500905,Professional and Business Services,779.6,No,No,No,2.7,3.8,57513,MostD,4,D
VT,2020-04-30,866,49,41,6,43,48,36,37,-0.5054760639115738,-0.5438565667163877,-0.9484605855054912,Education and Health Services,65.4,No,Yes,Yes,2.4,2.6,68358,AllD,5,D
WA,2020-04-30,14696,822,1790,105,43,61,36,38,-0.41842276557117797,-0.469610269350621,-0.8772037501359512,Trade Transportation and Utilities,654.7,Yes,Yes,Yes,3.9,4.9,71535,AllD,5,D
WI,2020-04-30,6854,316,1802,59,43,49,36,36,-0.3092234010443791,-0.5546507632047112,-0.853461912401752,Manufacturing,484.2,No,No,No,3.5,2.7,43469,MostD,4,R
WV,2020-04-30,1125,44,144,13,43,45,37,37,-0.3133222716842111,-0.34534266279790765,-0.8854672456678584,Government,152.1,No,No,No,5.0,3.7,70979,AlllR,1,R
WY,2020-04-30,559,7,106,0,43,48,nan,nan,-0.2764406809469377,-0.4104819908172066,-0.9917067093727738,Trade Transportation and Utilities,532.8,No,No,No,3.7,5.8,59305,AllR,1,R
