state_code,current_date,cumulative_cases_at_current_date,cumulative_deaths_at_current_date,new_cases_since_a_week_before,new_deaths_since_a_week_before,day_since_federal_family_first_act,day_since_state_emergency,day_since_statewide_neb_closure,day_since_statewide_stay_at_home,daily_distance_diff,daily_visitation_diff,encounters_rate,"Dominant Sector (BLS, Feb. 2020)",Raw # of employees (in thousands),Paid Family Leave,Paid Sick Leave,Any Paid Time Off,Unemployment Rate Feb 2020,Unemployment Rate Jan 2021,MedianIncome2017,Election Results Coding,Number code,2016 result,avg_commute_time,avg_commute_time_public_transport
NY,2020-04-12,191425,12116,67340,6781,25,36,21,21,-0.6242805825278064,-0.8002620909675346,-0.7582151714236895,Government,"1,488.10",Yes,Yes,Yes,3.8,3.6,64894,AllD,5,D,35.0,53.1
OH,2020-04-12,6605,253,2562,134,25,34,19,19,-0.5301420807155544,-0.7657986256204163,-0.7406030434542592,Trade Transportation and Utilities,"1,028.40",No,No,No,4.1,3.2,54021,Tie,3,R,23.5,43.0
OK,2020-04-12,1970,96,719,50,25,10,11,nan,-0.452027011967524,-0.6752458034641945,-0.8964841614804461,Government,356.6,No,No,No,3.3,3.3,50051,AllR,1,R,21.5,30.2
OR,2020-04-12,1527,52,459,25,25,35,nan,20,-0.44885049633914204,-0.6726757686585958,-0.9737847598186524,Trade Transportation and Utilities,359.3,Yes,Yes,Yes,3.3,4.7,60212,AllD,5,D,24.4,46.1
PA,2020-04-12,22955,525,11366,366,25,37,20,11,-0.559627999564143,-0.8220776524971074,-0.8587860057198003,Education and Health Services,1307,No,No,No,4.7,3.4,59195,MostD,4,R,26.4,45.1
RI,2020-04-12,2665,63,1743,38,25,34,nan,15,-0.5899430568517791,-0.7592799928538418,-0.6106648071379697,Education and Health Services,110.7,Yes,Yes,Yes,3.1,2.5,19343,AllD,5,D,23.9,44.9
SC,2020-04-12,3319,82,1270,38,25,30,nan,5,-0.5478300025962948,-0.7584437030746262,-0.8041909513395142,Trade Transportation and Utilities,410.6,No,No,No,2.4,3.3,63870,AllR,1,R,24.4,34.4
SD,2020-04-12,729,6,489,4,25,10,nan,nan,-0.6602803645541087,-0.8445586273939139,-0.9957057133849546,Trade Transportation and Utilities,86.3,No,No,No,3.4,3.4,50570,AllR,1,R,16.6,29.8
TN,2020-04-12,5144,107,1606,57,25,31,11,10,-0.5665740652125666,-0.7561266278911251,-0.8268223527769041,Trade Transportation and Utilities,653.1,No,No,No,3.3,3.5,56521,AllR,1,R,25.3,40.9
TX,2020-04-12,13776,288,6685,152,25,30,nan,10,-0.5320861139286536,-0.7188224268393578,-0.8208884239962213,Trade Transportation and Utilities,"2,549.20",No,No,No,4.5,2.5,51340,AllR,1,R,26.4,49.3
UT,2020-04-12,2305,18,687,10,25,37,nan,16,-0.4054723072839549,-0.6644449058041708,-0.9764255848622257,Trade Transportation and Utilities,295.2,No,No,No,2.5,3.4,59206,AllR,1,R,21.6,43.3
VA,2020-04-12,5273,141,2637,89,25,31,nan,13,-0.5435060756350472,-0.7112322813245974,-0.8214423687356635,Professional and Business Services,779.6,No,No,No,2.7,3.8,57513,MostD,4,D,27.8,47.1
VT,2020-04-12,727,27,215,5,25,30,18,19,-0.6222323546288191,-0.746559425330033,-0.9901383881601756,Education and Health Services,65.4,No,Yes,Yes,2.4,2.6,68358,AllD,5,D,23.3,31.3
WA,2020-04-12,10411,511,2427,167,25,43,18,20,-0.4933916579632127,-0.6862260213683221,-0.93516455674597,Trade Transportation and Utilities,654.7,Yes,Yes,Yes,3.9,4.9,71535,AllD,5,D,27.6,48.6
WI,2020-04-12,3341,145,1074,72,25,31,18,18,-0.5772976224486541,-0.8162635371299759,-0.9453657699803732,Manufacturing,484.2,No,No,No,3.5,2.7,43469,MostD,4,R,21.5,34.2
WV,2020-04-12,615,8,291,5,25,27,19,19,-0.5131824517883434,-0.721255454256427,-0.95357678467102,Government,152.1,No,No,No,5.0,3.7,70979,AlllR,1,R,23.9,35.5
WY,2020-04-12,270,0,70,0,25,30,nan,nan,-0.4064286680754711,-0.7351969217939344,-0.9972514128236806,Trade Transportation and Utilities,532.8,No,No,No,3.7,5.8,59305,AllR,1,R,17.3,46.8
