state_code,current_date,cumulative_cases_at_current_date,cumulative_deaths_at_current_date,new_cases_since_a_week_before,new_deaths_since_a_week_before,day_since_federal_family_first_act,day_since_state_emergency,day_since_statewide_neb_closure,day_since_statewide_stay_at_home,daily_distance_diff,daily_visitation_diff,encounters_rate,"Dominant Sector (BLS, Feb. 2020)",Raw # of employees (in thousands),Paid Family Leave,Paid Sick Leave,Any Paid Time Off,Unemployment Rate Feb 2020,Unemployment Rate Jan 2021,MedianIncome2017,Election Results Coding,Number code,2016 result
IL,2020-03-28,3547,50,2796,44,10,19,7,7,-0.5102335413128318,-0.6857603997284379,-0.472713011889639,Trade Transportation and Utilities,1206.2,No,No,No,3.5,3.1,62992,AllD,5,D
IN,2020-03-28,1232,31,1106,27,10,22,3,3,-0.4958473408747613,-0.6547266980899552,-0.5245817469704027,Trade Transportation and Utilities,602,No,No,No,3.1,2.8,54181,MostR,2,R
KS,2020-03-28,271,6,214,4,10,16,nan,-2,-0.4580059896210095,-0.5959624276931639,-0.8792563335748051,Trade Transportation and Utilities,268.2,No,No,No,3.1,4.2,56422,AllR,1,R
KY,2020-03-28,394,9,310,6,10,22,2,2,-0.3935972510380235,-0.5329214973936472,-0.6351688311027135,Trade Transportation and Utilities,400.8,No,No,No,4.3,5.2,48375,AllR,1,R
LA,2020-03-28,3315,137,2552,121,10,17,5,5,-0.4478161570622061,-0.6125253751085625,-0.6667214293100551,Trade Transportation and Utilities,378.1,No,No,No,5.1,3.2,46145,AllR,1,R
MA,2020-03-28,4257,44,3732,42,10,18,4,4,-0.5388781325696296,-0.6735234764080428,-0.08756561419920872,Education and Health Services,824.2,Yes,Yes,Yes,2.8,3.6,77385,AllD,5,D
MD,2020-03-28,1066,10,871,7,10,23,5,-2,-0.506864087081062,-0.674319815223077,-0.0025514859188681127,Government,504.2,No,Yes,Yes,3.3,2.8,80776,AllD,5,D
ME,2020-03-28,211,1,141,1,10,13,3,-4,-0.40320457096701207,-0.5670121415468218,-0.9543993447438832,Education and Health Services,130.2,No,No,Yes,3.1,3.3,56277,AllD,5,D
MI,2020-03-28,4634,111,3847,105,10,-4,5,4,-0.6038532186135775,-0.7445630355208552,-0.7526288236595206,Trade Transportation and Utilities,805.6,No,No,Yes,3.8,3.1,54909,MostD,4,R
MN,2020-03-28,440,5,302,4,10,15,nan,0,-0.624609834217765,-0.7476989454269326,-0.9011048904765536,Education and Health Services,549.1,No,No,No,3.2,5.4,68388,AllD,5,D
MO,2020-03-28,837,10,744,7,10,15,nan,-9,-0.4306989827144012,-0.6046310744935329,-0.6663901472165157,Trade Transportation and Utilities,543.1,No,No,No,3.5,3.5,53578,AllR,1,R
MS,2020-03-28,669,13,529,12,10,14,-6,-6,-0.3820438582047252,-0.5071955323180486,-0.7290555858204392,Government,243.7,No,No,No,5.5,3.5,43529,AllR,1,R
MT,2020-03-28,147,1,118,1,10,16,0,0,-0.3570949045369253,-0.7057656698416256,-0.9935927474234743,Trade Transportation and Utilities,96,No,No,No,3.5,2.9,53386,AllR,1,R
NC,2020-03-28,971,4,787,4,10,18,-2,-2,-0.3912928773049056,-0.5226480327311726,-0.2972483586743999,Trade Transportation and Utilities,851.5,No,No,No,3.6,2.2,52752,MostR,2,R
ND,2020-03-28,93,1,65,1,10,15,nan,nan,-0.4210241665455692,-0.619210892681661,-0.9769346742703374,Trade Transportation and Utilities,92.8,No,No,No,2.3,4.2,61843,AllR,1,R
NE,2020-03-28,121,2,60,2,10,15,nan,nan,-0.4431407593736765,-0.5546576238690776,-0.9075630779653676,Trade Transportation and Utilities,198.6,No,No,No,3.9,3.6,59970,AllR,1,R
NH,2020-03-28,214,2,149,2,10,15,0,0,-0.490991995907496,-0.6193230965846191,-0.7617800103840301,Trade Transportation and Utilities,138.5,No,No,No,2.6,3.8,73381,AllD,5,D
NJ,2020-03-28,11124,140,9788,124,10,19,7,7,-0.5819932780885884,-0.7720035928169785,0.8214928254074154,Trade Transportation and Utilities,893.7,Yes,Yes,Yes,3.8,4.8,80088,AllD,5,D
NM,2020-03-28,208,2,151,2,10,17,4,4,-0.33858826497980987,-0.6173198653216854,-0.973878068301381,Government,189.7,No,No,No,4.8,3.7,46744,MostD,4,D
NV,2020-03-28,738,14,573,12,10,16,nan,-3,-0.518671909978928,-0.7586952110047931,-0.9371163322781836,Leisure and Hospitality,356.4,No,No,Yes,3.6,3.6,58003,MostD,4,D
NY,2020-03-28,53516,935,43145,840,10,21,6,6,-0.5896037857445807,-0.727629520944646,-0.33954985475083865,Government,"1,488.10",Yes,Yes,Yes,3.8,3.6,64894,AllD,5,D
OH,2020-03-28,1406,25,1159,22,10,19,4,4,-0.5019606655632427,-0.6519482689518773,-0.27524149170828194,Trade Transportation and Utilities,"1,028.40",No,No,No,4.1,3.2,54021,Tie,3,R
OK,2020-03-28,377,15,324,14,10,-5,-4,nan,-0.3603968961219788,-0.5173607120241138,-0.7102409885495797,Government,356.6,No,No,No,3.3,3.3,50051,AllR,1,R
OR,2020-03-28,479,13,342,9,10,20,nan,5,-0.41000787263309707,-0.6519053004361469,-0.9443336075684424,Trade Transportation and Utilities,359.3,Yes,Yes,Yes,3.3,4.7,60212,AllD,5,D
PA,2020-03-28,2815,35,2427,33,10,22,5,-4,-0.5313401809738502,-0.7245565792379994,-0.6053947257192727,Education and Health Services,1307,No,No,No,4.7,3.4,59195,MostD,4,R
RI,2020-03-28,239,2,173,2,10,19,nan,0,-0.4848522152103393,-0.6144667313383931,0.2623628541652223,Education and Health Services,110.7,Yes,Yes,Yes,3.1,2.5,19343,AllD,5,D
SC,2020-03-28,660,15,488,12,10,15,nan,-10,-0.3391597389950841,-0.5125048511458139,-0.2479689460855383,Trade Transportation and Utilities,410.6,No,No,No,2.4,3.3,63870,AllR,1,R
SD,2020-03-28,68,1,54,0,10,-5,nan,nan,-0.43894632429625663,-0.6285967080139945,-0.9761414080400392,Trade Transportation and Utilities,86.3,No,No,No,3.4,3.4,50570,AllR,1,R
TN,2020-03-28,1363,6,1051,4,10,16,-4,-5,-0.37694402706787455,-0.519044115671161,-0.3326784784521527,Trade Transportation and Utilities,653.1,No,No,No,3.3,3.5,56521,AllR,1,R
TX,2020-03-28,2158,29,1611,24,10,15,nan,-5,-0.4585442572635061,-0.6222259184200101,-0.5814375557641678,Trade Transportation and Utilities,"2,549.20",No,No,No,4.5,2.5,51340,AllR,1,R
UT,2020-03-28,608,2,470,2,10,22,nan,1,-0.3687490997809553,-0.5586353471947919,-0.9047906050310806,Trade Transportation and Utilities,295.2,No,No,No,2.5,3.4,59206,AllR,1,R
VA,2020-03-28,739,17,587,14,10,16,nan,-2,-0.4336493143743089,-0.5624076592745305,-0.5030610558238906,Professional and Business Services,779.6,No,No,No,2.7,3.8,57513,MostD,4,D
VT,2020-03-28,211,12,162,10,10,15,3,4,-0.5566787679647313,-0.688372954779354,-0.9590991362871248,Education and Health Services,65.4,No,Yes,Yes,2.4,2.6,68358,AllD,5,D
WA,2020-03-28,4311,191,2656,96,10,28,3,5,-0.5044309462088475,-0.667899580803221,-0.8524450987693758,Trade Transportation and Utilities,654.7,Yes,Yes,Yes,3.9,4.9,71535,AllD,5,D
WI,2020-03-28,1042,17,761,13,10,16,3,3,-0.5251080095494657,-0.7012066025143089,-0.8336205003858892,Manufacturing,484.2,No,No,No,3.5,2.7,43469,MostD,4,R
WV,2020-03-28,113,0,101,0,10,12,4,4,-0.3721195783718164,-0.5514023294735032,-0.8653686916838897,Government,152.1,No,No,No,5.0,3.7,70979,AlllR,1,R
WY,2020-03-28,84,0,60,0,10,15,nan,nan,-0.17037335164084186,-0.5324950300067846,-0.9893712972547722,Trade Transportation and Utilities,532.8,No,No,No,3.7,5.8,59305,AllR,1,R
