state_code,current_date,cumulative_cases_at_current_date,cumulative_deaths_at_current_date,new_cases_since_a_week_before,new_deaths_since_a_week_before,day_since_federal_family_first_act,day_since_state_emergency,day_since_statewide_neb_closure,day_since_statewide_stay_at_home,daily_distance_diff,daily_visitation_diff,encounters_rate,"Dominant Sector (BLS, Feb. 2020)",Raw # of employees (in thousands),Paid Family Leave,Paid Sick Leave,Any Paid Time Off,Unemployment Rate Feb 2020,Unemployment Rate Jan 2021,MedianIncome2017,Election Results Coding,Number code,2016 result,avg_commute_time,avg_commute_time_public_transport
NE,2020-05-02,5332,76,2434,23,45,50,nan,nan,-0.4184688877116465,-0.4907246563220634,-0.9331930210920962,Trade Transportation and Utilities,198.6,No,No,No,3.9,3.6,59970,AllR,1,R,18.8,33.6
NH,2020-05-02,2429,84,636,24,45,50,35,35,-0.4579969297789077,-0.5753899538470328,-0.8220609592037716,Trade Transportation and Utilities,138.5,No,No,No,2.6,3.8,73381,AllD,5,D,24.4,33.7
NJ,2020-05-02,123717,7742,18194,1879,45,54,42,42,-0.4851451899428869,-0.6413782251595703,0.7084536674622071,Trade Transportation and Utilities,893.7,Yes,Yes,Yes,3.8,4.8,80088,AllD,5,D,28.7,50.2
NM,2020-05-02,3732,139,1070,46,45,52,39,39,-0.38245688417371215,-0.5978881046946549,-0.9816197392359564,Government,189.7,No,No,No,4.8,3.7,46744,MostD,4,D,22.1,36.9
NV,2020-05-02,5390,257,851,51,45,51,nan,32,-0.5007233229384109,-0.7378502768237629,-0.9558633612176266,Leisure and Hospitality,356.4,No,No,Yes,3.6,3.6,58003,MostD,4,D,23.9,57.2
NY,2020-05-02,318134,24035,31233,2709,45,56,41,41,-0.4885019581420556,-0.6241321331386318,-0.4185369017711921,Government,"1,488.10",Yes,Yes,Yes,3.8,3.6,64894,AllD,5,D,35.0,53.1
OH,2020-05-02,19335,1021,3748,310,45,54,39,39,-0.385125510979334,-0.5423958281447485,-0.3928783879963088,Trade Transportation and Utilities,"1,028.40",No,No,No,4.1,3.2,54021,Tie,3,R,23.5,43.0
OK,2020-05-02,3851,238,658,44,45,30,31,nan,-0.25029771394647515,-0.4513050288086032,-0.7609953554119065,Government,356.6,No,No,No,3.3,3.3,50051,AllR,1,R,21.5,30.2
OR,2020-05-02,2635,109,382,22,45,55,nan,40,-0.43057976765999534,-0.6049428234518729,-0.9526721808365775,Trade Transportation and Utilities,359.3,Yes,Yes,Yes,3.3,4.7,60212,AllD,5,D,24.4,46.1
PA,2020-05-02,51071,2794,9445,952,45,57,40,31,-0.4282387868837437,-0.6230224362629316,-0.6620836844675158,Education and Health Services,1307,No,No,No,4.7,3.4,59195,MostD,4,R,26.4,45.1
RI,2020-05-02,9289,296,2160,81,45,54,nan,35,-0.4915974089271473,-0.6030950864462955,-0.09816230765429534,Education and Health Services,110.7,Yes,Yes,Yes,3.1,2.5,19343,AllD,5,D,23.9,44.9
SC,2020-05-02,6489,267,1236,101,45,50,nan,25,-0.2905233002142405,-0.4583793464389277,-0.4670720631956368,Trade Transportation and Utilities,410.6,No,No,No,2.4,3.3,63870,AllR,1,R,24.4,34.4
SD,2020-05-02,2587,21,440,11,45,30,nan,nan,-0.3916891860762986,-0.5718282887284516,-0.979116265033896,Trade Transportation and Utilities,86.3,No,No,No,3.4,3.4,50570,AllR,1,R,16.6,29.8
TN,2020-05-02,12445,219,3468,32,45,51,31,30,-0.28394853218812033,-0.4152439074777648,-0.4617392576508916,Trade Transportation and Utilities,653.1,No,No,No,3.3,3.5,56521,AllR,1,R,25.3,40.9
TX,2020-05-02,31433,875,6939,213,45,50,nan,30,-0.3549589131597207,-0.5556919630238382,-0.6520984159919433,Trade Transportation and Utilities,"2,549.20",No,No,No,4.5,2.5,51340,AllR,1,R,26.4,49.3
UT,2020-05-02,4981,49,1031,8,45,57,nan,36,-0.2993591418021633,-0.4819665308458502,-0.9338710917411354,Trade Transportation and Utilities,295.2,No,No,No,2.5,3.4,59206,AllR,1,R,21.6,43.3
VA,2020-05-02,17731,616,5366,180,45,51,nan,33,-0.4101933337491373,-0.4788589132030137,-0.6662157185085834,Professional and Business Services,779.6,No,No,No,2.7,3.8,57513,MostD,4,D,27.8,47.1
VT,2020-05-02,886,51,43,5,45,50,38,39,-0.4876995988736781,-0.575502099636987,-0.9659545519911356,Education and Health Services,65.4,No,Yes,Yes,2.4,2.6,68358,AllD,5,D,23.3,31.3
WA,2020-05-02,15253,833,1769,90,45,63,38,40,-0.470793075612241,-0.6070740569609789,-0.8818202316940832,Trade Transportation and Utilities,654.7,Yes,Yes,Yes,3.9,4.9,71535,AllD,5,D,27.6,48.6
WI,2020-05-02,7660,334,1973,68,45,51,38,38,-0.3651590484834124,-0.6448804784457934,-0.8447633612935248,Manufacturing,484.2,No,No,No,3.5,2.7,43469,MostD,4,R,21.5,34.2
WV,2020-05-02,1184,50,159,17,45,47,39,39,-0.34150625212739216,-0.4476854855924495,-0.8929294014772022,Government,152.1,No,No,No,5.0,3.7,70979,AlllR,1,R,23.9,35.5
WY,2020-05-02,579,7,106,0,45,50,nan,nan,-0.28126612228083053,-0.465013863439485,-0.9913104246527894,Trade Transportation and Utilities,532.8,No,No,No,3.7,5.8,59305,AllR,1,R,17.3,46.8
