state_code,current_date,cumulative_cases_at_current_date,cumulative_deaths_at_current_date,new_cases_since_a_week_before,new_deaths_since_a_week_before,day_since_federal_family_first_act,day_since_state_emergency,day_since_statewide_neb_closure,day_since_statewide_stay_at_home,daily_distance_diff,daily_visitation_diff,encounters_rate,"Dominant Sector (BLS, Feb. 2020)",Raw # of employees (in thousands),Paid Family Leave,Paid Sick Leave,Any Paid Time Off,Unemployment Rate Feb 2020,Unemployment Rate Jan 2021,MedianIncome2017,Election Results Coding,Number code,2016 result,avg_commute_time,avg_commute_time_public_transport
MI,2020-04-26,37751,3314,6403,925,39,25,34,33,-0.5268598726710355,-0.5822413335082296,-0.6820071414671336,Trade Transportation and Utilities,805.6,No,No,Yes,3.8,3.1,54909,MostD,4,R,24.4,43.2
MN,2020-04-26,3602,272,1246,138,39,44,nan,29,-0.4662866272647815,-0.4967016557831124,-0.8341833819975822,Education and Health Services,549.1,No,No,No,3.2,5.4,68388,AllD,5,D,23.7,37.9
MO,2020-04-26,6997,282,1330,86,39,44,nan,20,-0.3631187808417171,-0.43923222379750027,-0.6085055553247016,Trade Transportation and Utilities,543.1,No,No,No,3.5,3.5,53578,AllR,1,R,23.8,49.1
MS,2020-04-26,5911,227,1637,68,39,43,23,23,-0.35003654498994924,-0.3951931284431687,-0.7243504143617298,Government,243.7,No,No,No,5.5,3.5,43529,AllR,1,R,23.0,38.6
MT,2020-04-26,448,14,15,4,39,45,29,29,-0.35999531388456946,-0.4581608933383352,-0.9907341613597268,Trade Transportation and Utilities,96,No,No,No,3.5,2.9,53386,AllR,1,R,17.3,33.9
NC,2020-04-26,8830,309,2337,126,39,47,27,27,-0.4410428809039224,-0.4584518094727384,-0.3010060723976089,Trade Transportation and Utilities,851.5,No,No,No,3.6,2.2,52752,MostR,2,R,24.4,41.8
ND,2020-04-26,867,17,282,7,39,44,nan,nan,-0.4730760884018346,-0.5024982649598233,-0.977263829065506,Trade Transportation and Utilities,92.8,No,No,No,2.3,4.2,61843,AllR,1,R,18.6,32.6
NE,2020-04-26,3126,55,1653,27,39,44,nan,nan,-0.40167361994057904,-0.3990782544035524,-0.8994319924535773,Trade Transportation and Utilities,198.6,No,No,No,3.9,3.6,59970,AllR,1,R,18.8,33.6
NH,2020-04-26,1864,60,472,19,39,44,29,29,-0.5689375992807277,-0.5285771183776701,-0.7704458584194173,Trade Transportation and Utilities,138.5,No,No,No,2.6,3.8,73381,AllD,5,D,24.4,33.7
NJ,2020-04-26,109038,5938,23737,1736,39,48,36,36,-0.6461270828812711,-0.7377206530809935,0.9783900294428258,Trade Transportation and Utilities,893.7,Yes,Yes,Yes,3.8,4.8,80088,AllD,5,D,28.7,50.2
NM,2020-04-26,2728,99,883,44,39,46,33,33,-0.4365082335448237,-0.5219076427091958,-0.9743247160932592,Government,189.7,No,No,No,4.8,3.7,46744,MostD,4,D,22.1,36.9
NV,2020-04-26,4638,206,897,48,39,45,nan,26,-0.595437918912106,-0.717205337270223,-0.9327611714371472,Leisure and Hospitality,356.4,No,No,Yes,3.6,3.6,58003,MostD,4,D,23.9,57.2
NY,2020-04-26,292914,21804,46173,4011,39,50,35,35,-0.6399483419873234,-0.7109208268144455,-0.3485312105569015,Government,"1,488.10",Yes,Yes,Yes,3.8,3.6,64894,AllD,5,D,35.0,53.1
OH,2020-04-26,15963,728,4361,257,39,48,33,33,-0.5100266334666419,-0.54864416759781,-0.20663164942219306,Trade Transportation and Utilities,"1,028.40",No,No,No,4.1,3.2,54021,Tie,3,R,23.5,43.0
OK,2020-04-26,3253,195,654,55,39,24,25,nan,-0.2846661568062191,-0.3392250289716103,-0.6861955928638578,Government,356.6,No,No,No,3.3,3.3,50051,AllR,1,R,21.5,30.2
OR,2020-04-26,2311,91,401,17,39,49,nan,34,-0.4129716962354816,-0.5089287451172441,-0.9295379084865975,Trade Transportation and Utilities,359.3,Yes,Yes,Yes,3.3,4.7,60212,AllD,5,D,24.4,46.1
PA,2020-04-26,42709,1871,9717,586,39,51,34,25,-0.5620249248939674,-0.6607308951578832,-0.5972122505761381,Education and Health Services,1307,No,No,No,4.7,3.4,59195,MostD,4,R,26.4,45.1
RI,2020-04-26,7439,226,2733,76,39,48,nan,29,-0.6221318453746545,-0.6244615857732521,0.06201620337508995,Education and Health Services,110.7,Yes,Yes,Yes,3.1,2.5,19343,AllD,5,D,23.9,44.9
SC,2020-04-26,5490,174,1113,54,39,44,nan,19,-0.39073057433202796,-0.4379657099720449,-0.2898561914629033,Trade Transportation and Utilities,410.6,No,No,No,2.4,3.3,63870,AllR,1,R,24.4,34.4
SD,2020-04-26,2213,11,578,4,39,24,nan,nan,-0.3893353934707505,-0.452786162356178,-0.9729098541790128,Trade Transportation and Utilities,86.3,No,No,No,3.4,3.4,50570,AllR,1,R,16.6,29.8
TN,2020-04-26,9493,190,2648,34,39,45,25,24,-0.43732663078902867,-0.4734184458069402,-0.33643842308872995,Trade Transportation and Utilities,653.1,No,No,No,3.3,3.5,56521,AllR,1,R,25.3,40.9
TX,2020-04-26,25209,676,5768,173,39,44,nan,24,-0.4215006299129092,-0.5228685427682896,-0.5064201458761712,Trade Transportation and Utilities,"2,549.20",No,No,No,4.5,2.5,51340,AllR,1,R,26.4,49.3
UT,2020-04-26,4123,41,1052,14,39,51,nan,30,-0.29801032827475626,-0.3763749577865511,-0.9371252461451836,Trade Transportation and Utilities,295.2,No,No,No,2.5,3.4,59206,AllR,1,R,21.6,43.3
VA,2020-04-26,12969,448,4433,171,39,45,nan,27,-0.5319525565572926,-0.5367662895886143,-0.5475186774728287,Professional and Business Services,779.6,No,No,No,2.7,3.8,57513,MostD,4,D,27.8,47.1
VT,2020-04-26,851,46,39,9,39,44,32,33,-0.5934485487077583,-0.5509671773630263,-0.9671860960583326,Education and Health Services,65.4,No,Yes,Yes,2.4,2.6,68358,AllD,5,D,23.3,31.3
WA,2020-04-26,13663,757,1858,120,39,57,32,34,-0.4948709515814752,-0.5254700061791101,-0.7992312934971672,Trade Transportation and Utilities,654.7,Yes,Yes,Yes,3.9,4.9,71535,AllD,5,D,27.6,48.6
WI,2020-04-26,5911,274,1565,52,39,45,32,32,-0.4233153172467073,-0.4948586640527506,-0.7726192223521084,Manufacturing,484.2,No,No,No,3.5,2.7,43469,MostD,4,R,21.5,34.2
WV,2020-04-26,1053,34,163,14,39,41,33,33,-0.4720916618638648,-0.4763033601521903,-0.8732139960342814,Government,152.1,No,No,No,5.0,3.7,70979,AlllR,1,R,23.9,35.5
WY,2020-04-26,502,7,189,5,39,44,nan,nan,-0.2699046133022673,-0.3696754499387877,-0.9902549920152544,Trade Transportation and Utilities,532.8,No,No,No,3.7,5.8,59305,AllR,1,R,17.3,46.8
