state_code,current_date,cumulative_cases_at_current_date,cumulative_deaths_at_current_date,new_cases_since_a_week_before,new_deaths_since_a_week_before,day_since_federal_family_first_act,day_since_state_emergency,day_since_statewide_neb_closure,day_since_statewide_stay_at_home,daily_distance_diff,daily_visitation_diff,encounters_rate,"Dominant Sector (BLS, Feb. 2020)",Raw # of employees (in thousands),Paid Family Leave,Paid Sick Leave,Any Paid Time Off,Unemployment Rate Feb 2020,Unemployment Rate Jan 2021,MedianIncome2017,Election Results Coding,Number code,2016 result,avg_commute_time,avg_commute_time_public_transport
MO,2020-04-29,7426,331,1289,95,42,47,nan,23,-0.24834774241187335,-0.4203373406792315,-0.6448912109707065,Trade Transportation and Utilities,543.1,No,No,No,3.5,3.5,53578,AllR,1,R,23.8,49.1
MS,2020-04-29,6569,250,1675,57,42,46,26,26,-0.19937478540187106,-0.34627490421862595,-0.6716611901298607,Government,243.7,No,No,No,5.5,3.5,43529,AllR,1,R,23.0,38.6
MT,2020-04-29,451,16,12,2,42,48,32,32,-0.28048075782097903,-0.3666871787702392,-0.9896838875697213,Trade Transportation and Utilities,96,No,No,No,3.5,2.9,53386,AllR,1,R,17.3,33.9
NC,2020-04-29,9947,366,2727,124,42,50,30,30,-0.2713813519864229,-0.42399817438208,-0.2503309774875887,Trade Transportation and Utilities,851.5,No,No,No,3.6,2.2,52752,MostR,2,R,24.4,41.8
ND,2020-04-29,1033,19,354,5,42,47,nan,nan,-0.2696852208996186,-0.3974446937104635,-0.97469848420795,Trade Transportation and Utilities,92.8,No,No,No,2.3,4.2,61843,AllR,1,R,18.6,32.6
NE,2020-04-29,3876,68,2050,25,42,47,nan,nan,-0.2945043979970617,-0.3968996264537841,-0.9090918165319508,Trade Transportation and Utilities,198.6,No,No,No,3.9,3.6,59970,AllR,1,R,18.8,33.6
NH,2020-04-29,2054,66,466,18,42,47,32,32,-0.34716350102895416,-0.4187371137794168,-0.7712969991667203,Trade Transportation and Utilities,138.5,No,No,No,2.6,3.8,73381,AllD,5,D,24.4,33.7
NJ,2020-04-29,116264,6770,20399,1707,42,51,39,39,-0.4550111853350563,-0.6535007186806648,1.1126796337528837,Trade Transportation and Utilities,893.7,Yes,Yes,Yes,3.8,4.8,80088,AllD,5,D,28.7,50.2
NM,2020-04-29,3213,112,1003,41,42,49,36,36,-0.27843342658539944,-0.4798026128457586,-0.972639598963554,Government,189.7,No,No,No,4.8,3.7,46744,MostD,4,D,22.1,36.9
NV,2020-04-29,4934,237,853,50,42,48,nan,29,-0.4462407149830129,-0.6570300504167256,-0.9298116012762564,Leisure and Hospitality,356.4,No,No,Yes,3.6,3.6,58003,MostD,4,D,23.9,57.2
NY,2020-04-29,304994,23287,43403,3640,42,53,38,38,-0.4553019360042164,-0.6588471255792612,-0.28897623070093503,Government,"1,488.10",Yes,Yes,Yes,3.8,3.6,64894,AllD,5,D,35.0,53.1
OH,2020-04-29,17303,937,3186,327,42,51,36,36,-0.32205199147568914,-0.43767431146861624,-0.18358783746130647,Trade Transportation and Utilities,"1,028.40",No,No,No,4.1,3.2,54021,Tie,3,R,23.5,43.0
OK,2020-04-29,3473,214,579,45,42,27,28,nan,-0.16553435731289204,-0.3048508778209964,-0.6576952930790516,Government,356.6,No,No,No,3.3,3.3,50051,AllR,1,R,21.5,30.2
OR,2020-04-29,2446,101,387,23,42,52,nan,37,-0.29934067118295604,-0.4830027900969898,-0.926908745550208,Trade Transportation and Utilities,359.3,Yes,Yes,Yes,3.3,4.7,60212,AllD,5,D,24.4,46.1
PA,2020-04-29,46191,2392,9428,672,42,54,37,28,-0.3573596029014152,-0.5469919906306966,-0.5276870082104852,Education and Health Services,1307,No,No,No,4.7,3.4,59195,MostD,4,R,26.4,45.1
RI,2020-04-29,8247,251,2406,70,42,51,nan,32,-0.39998067243850216,-0.5614710015381676,0.1804049252427149,Education and Health Services,110.7,Yes,Yes,Yes,3.1,2.5,19343,AllD,5,D,23.9,44.9
SC,2020-04-29,5881,232,1120,92,42,47,nan,22,-0.2390950866655893,-0.3974326304631664,-0.2331507174573888,Trade Transportation and Utilities,410.6,No,No,No,2.4,3.3,63870,AllR,1,R,24.4,34.4
SD,2020-04-29,2375,13,517,4,42,27,nan,nan,-0.2525121716582781,-0.3628888317359751,-0.9739193279390542,Trade Transportation and Utilities,86.3,No,No,No,3.4,3.4,50570,AllR,1,R,16.6,29.8
TN,2020-04-29,10312,204,2608,27,42,48,28,27,-0.2696296843434339,-0.37705086375577423,-0.23901907466523584,Trade Transportation and Utilities,653.1,No,No,No,3.3,3.5,56521,AllR,1,R,25.3,40.9
TX,2020-04-29,27839,776,6070,205,42,47,nan,27,-0.2865159531828663,-0.4712867559616211,-0.497527028238231,Trade Transportation and Utilities,"2,549.20",No,No,No,4.5,2.5,51340,AllR,1,R,26.4,49.3
UT,2020-04-29,4499,45,1048,11,42,54,nan,33,-0.2572218805006861,-0.408758805025681,-0.9021073960448812,Trade Transportation and Utilities,295.2,No,No,No,2.5,3.4,59206,AllR,1,R,21.6,43.3
VA,2020-04-29,14961,522,4696,173,42,48,nan,30,-0.335036816637276,-0.4526339625168269,-0.484773828377177,Professional and Business Services,779.6,No,No,No,2.7,3.8,57513,MostD,4,D,27.8,47.1
VT,2020-04-29,862,47,39,7,42,47,35,36,-0.3789249724461071,-0.5451975634854036,-0.9625123925053748,Education and Health Services,65.4,No,Yes,Yes,2.4,2.6,68358,AllD,5,D,23.3,31.3
WA,2020-04-29,14378,805,1839,109,42,60,35,37,-0.3887455354218024,-0.4982384299816126,-0.8158880626809598,Trade Transportation and Utilities,654.7,Yes,Yes,Yes,3.9,4.9,71535,AllD,5,D,27.6,48.6
WI,2020-04-29,6520,308,1675,61,42,48,35,35,-0.30816339979674395,-0.5100074738272555,-0.8266347738226173,Manufacturing,484.2,No,No,No,3.5,2.7,43469,MostD,4,R,21.5,34.2
WV,2020-04-29,1109,40,170,11,42,44,36,36,-0.2596862119112435,-0.3984491637409342,-0.8294295334370843,Government,152.1,No,No,No,5.0,3.7,70979,AlllR,1,R,23.9,35.5
WY,2020-04-29,544,7,218,1,42,47,nan,nan,-0.15028641604253032,-0.3276061409737033,-0.9896035289303547,Trade Transportation and Utilities,532.8,No,No,No,3.7,5.8,59305,AllR,1,R,17.3,46.8
