state_code,current_date,cumulative_cases_at_current_date,cumulative_deaths_at_current_date,new_cases_since_a_week_before,new_deaths_since_a_week_before,day_since_federal_family_first_act,day_since_state_emergency,day_since_statewide_neb_closure,day_since_statewide_stay_at_home,daily_distance_diff,daily_visitation_diff,encounters_rate,"Dominant Sector (BLS, Feb. 2020)",Raw # of employees (in thousands),Paid Family Leave,Paid Sick Leave,Any Paid Time Off,Unemployment Rate Feb 2020,Unemployment Rate Jan 2021,MedianIncome2017,Election Results Coding,Number code,2016 result
NV,2020-04-17,3524,151,918,65,30,36,nan,17,-0.5218334503186305,-0.7773863870459355,-0.950561049165098,Leisure and Hospitality,356.4,No,No,Yes,3.6,3.6,58003,MostD,4,D
NY,2020-04-17,233293,16473,60463,6311,30,41,26,26,-0.5321984581788639,-0.7182085004654566,-0.5457418482208826,Government,"1,488.10",Yes,Yes,Yes,3.8,3.6,64894,AllD,5,D
OH,2020-04-17,9107,418,3228,187,30,39,24,24,-0.4113582792578564,-0.6240538281069966,-0.40991622340272615,Trade Transportation and Utilities,"1,028.40",No,No,No,4.1,3.2,54021,Tie,3,R
OK,2020-04-17,2465,136,671,48,30,15,16,nan,-0.3043776462939535,-0.5750675993274148,-0.7304616035784048,Government,356.6,No,No,No,3.3,3.3,50051,AllR,1,R
OR,2020-04-17,1785,70,414,22,30,40,nan,25,-0.2938864893865993,-0.6335554984296519,-0.94614233308254,Trade Transportation and Utilities,359.3,Yes,Yes,Yes,3.3,4.7,60212,AllD,5,D
PA,2020-04-17,30121,1027,9993,592,30,42,25,16,-0.4352668300796836,-0.6759825592162262,-0.6723981289659294,Education and Health Services,1307,No,No,No,4.7,3.4,59195,MostD,4,R
RI,2020-04-17,4177,118,2162,69,30,39,nan,20,-0.4446691640842772,-0.6451127383150976,-0.20422640608954268,Education and Health Services,110.7,Yes,Yes,Yes,3.1,2.5,19343,AllD,5,D
SC,2020-04-17,4086,116,1021,44,30,35,nan,10,-0.3156044198461041,-0.5680063607735503,-0.28117164067845096,Trade Transportation and Utilities,410.6,No,No,No,2.4,3.3,63870,AllR,1,R
SD,2020-04-17,1410,7,874,1,30,15,nan,nan,-0.3949572858462895,-0.5999115662071165,-0.9812025277564891,Trade Transportation and Utilities,86.3,No,No,No,3.4,3.4,50570,AllR,1,R
TN,2020-04-17,6438,150,1645,46,30,36,16,15,-0.3196188090368747,-0.5444085933031858,-0.2857948939875884,Trade Transportation and Utilities,653.1,No,No,No,3.3,3.5,56521,AllR,1,R
TX,2020-04-17,18131,461,5841,215,30,35,nan,15,-0.3764881526018735,-0.6392804196362977,-0.6002660358694254,Trade Transportation and Utilities,"2,549.20",No,No,No,4.5,2.5,51340,AllR,1,R
UT,2020-04-17,2813,23,710,6,30,42,nan,21,-0.3671336987997472,-0.6092106463675907,-0.9234682597266141,Trade Transportation and Utilities,295.2,No,No,No,2.5,3.4,59206,AllR,1,R
VA,2020-04-17,7490,238,2982,117,30,36,nan,18,-0.3960664728364612,-0.5838284971075641,-0.5845665826906032,Professional and Business Services,779.6,No,No,No,2.7,3.8,57513,MostD,4,D
VT,2020-04-17,779,35,100,11,30,35,23,24,-0.5290747878491384,-0.6702213525001964,-0.9773130899835548,Education and Health Services,65.4,No,Yes,Yes,2.4,2.6,68358,AllD,5,D
WA,2020-04-17,11445,610,1558,127,30,48,23,25,-0.3845050067211379,-0.638763092942409,-0.8655913689530275,Trade Transportation and Utilities,654.7,Yes,Yes,Yes,3.9,4.9,71535,AllD,5,D
WI,2020-04-17,4045,205,977,74,30,36,23,23,-0.3641934434592589,-0.6325325812302429,-0.8598110968378845,Manufacturing,484.2,No,No,No,3.5,2.7,43469,MostD,4,R
WV,2020-04-17,776,16,239,11,30,32,24,24,-0.3328432952116873,-0.5598364119390856,-0.8751500779882294,Government,152.1,No,No,No,5.0,3.7,70979,AlllR,1,R
WY,2020-04-17,305,2,52,2,30,35,nan,nan,-0.2364715244856303,-0.5639901470440108,-0.9927282490793136,Trade Transportation and Utilities,532.8,No,No,No,3.7,5.8,59305,AllR,1,R
