state_code,current_date,cumulative_cases_at_current_date,cumulative_deaths_at_current_date,new_cases_since_a_week_before,new_deaths_since_a_week_before,day_since_federal_family_first_act,day_since_state_emergency,day_since_statewide_neb_closure,day_since_statewide_stay_at_home,daily_distance_diff,daily_visitation_diff,encounters_rate,"Dominant Sector (BLS, Feb. 2020)",Raw # of employees (in thousands),Paid Family Leave,Paid Sick Leave,Any Paid Time Off,Unemployment Rate Feb 2020,Unemployment Rate Jan 2021,MedianIncome2017,Election Results Coding,Number code,2016 result
GA,2020-04-11,12261,432,5878,224,24,28,nan,8,-0.4646668919441166,-0.587059943259085,-0.27209686851674464,Trade Transportation and Utilities,954.3,No,No,No,3.1,2.7,56183,AllR,1,R
HI,2020-04-11,484,8,135,5,24,38,17,17,-0.7025308190386813,-0.689654995765483,-0.6052239921963929,Leisure and Hospitality,127.6,No,No,No,2.7,2.7,77765,AllD,5,D
IA,2020-04-11,1510,34,724,23,24,25,nan,nan,-0.4667235347544326,-0.630210793549127,-0.8331725650461874,Trade Transportation and Utilities,308.2,No,No,No,2.8,3.1,58570,Tie,3,R
ID,2020-04-11,1407,27,331,17,24,29,17,17,-0.38844654985644456,-0.547321563902905,-0.9663560514609572,Trade Transportation and Utilities,145.7,No,No,No,2.8,3.4,52225,AllD,5,R
IL,2020-04-11,19180,682,8823,434,24,33,21,21,-0.4916264716918807,-0.6495526874944587,-0.4993181239347885,Trade Transportation and Utilities,1206.2,No,No,No,3.5,3.1,62992,AllD,5,D
IN,2020-04-11,7435,330,3480,214,24,36,17,17,-0.4585990105526534,-0.6097550429625601,-0.5232162831440323,Trade Transportation and Utilities,602,No,No,No,3.1,2.8,54181,MostR,2,R
KS,2020-04-11,1282,55,581,34,24,30,nan,12,-0.4826796498111482,-0.5765593196402915,-0.8848291831302036,Trade Transportation and Utilities,268.2,No,No,No,3.1,4.2,56422,AllR,1,R
KY,2020-04-11,1851,94,942,54,24,36,16,16,-0.4339775261139436,-0.5540486799574634,-0.7088059361531144,Trade Transportation and Utilities,400.8,No,No,No,4.3,5.2,48375,AllR,1,R
LA,2020-04-11,20014,806,7514,394,24,31,19,19,-0.4909490431013396,-0.5924975342654636,-0.6076469800150305,Trade Transportation and Utilities,378.1,No,No,No,5.1,3.2,46145,AllR,1,R
MA,2020-04-11,22860,686,11124,470,24,32,18,18,-0.5359513257603911,-0.6597443920492021,-0.3430071546252501,Education and Health Services,824.2,Yes,Yes,Yes,2.8,3.6,77385,AllD,5,D
MD,2020-04-11,7694,207,4569,153,24,37,19,12,-0.5241854430039738,-0.6625706166903984,-0.11443115462336086,Government,504.2,No,Yes,Yes,3.3,2.8,80776,AllD,5,D
ME,2020-04-11,616,19,160,9,24,27,17,10,-0.4471876913148412,-0.5248464965363933,-0.9714538582030156,Education and Health Services,130.2,No,No,Yes,3.1,3.3,56277,AllD,5,D
MI,2020-04-11,23853,1391,9628,851,24,10,19,18,-0.5759246566740394,-0.7272482237572836,-0.7957597227019827,Trade Transportation and Utilities,805.6,No,No,Yes,3.8,3.1,54909,MostD,4,R
MN,2020-04-11,1427,64,562,40,24,29,nan,14,-0.4938889784301903,-0.6171009071268663,-0.8735627959345712,Education and Health Services,549.1,No,No,No,3.2,5.4,68388,AllD,5,D
MO,2020-04-11,4024,116,1733,72,24,29,nan,5,-0.4490146257157343,-0.6021372766721725,-0.6916279331186551,Trade Transportation and Utilities,543.1,No,No,No,3.5,3.5,53578,AllR,1,R
MS,2020-04-11,2642,93,1187,58,24,28,8,8,-0.4436631482314648,-0.5418633703061513,-0.7363725220277798,Government,243.7,No,No,No,5.5,3.5,43529,AllR,1,R
MT,2020-04-11,377,6,96,0,24,30,14,14,-0.5196812683523035,-0.6688765176012166,-0.9947682747547478,Trade Transportation and Utilities,96,No,No,No,3.5,2.9,53386,AllR,1,R
NC,2020-04-11,4310,86,1908,56,24,32,12,12,-0.4407201106411425,-0.5550971435344113,-0.412434957375605,Trade Transportation and Utilities,851.5,No,No,No,3.6,2.2,52752,MostR,2,R
ND,2020-04-11,293,7,107,4,24,29,nan,nan,-0.4803882571949895,-0.6352943063582578,-0.9832083068357762,Trade Transportation and Utilities,92.8,No,No,No,2.3,4.2,61843,AllR,1,R
NE,2020-04-11,718,18,379,10,24,29,nan,nan,-0.4501654214668872,-0.5533064806612578,-0.9123358857494908,Trade Transportation and Utilities,198.6,No,No,No,3.9,3.6,59970,AllR,1,R
NH,2020-04-11,929,23,308,14,24,29,14,14,-0.4827460128647077,-0.5714159171723072,-0.7813062471749006,Trade Transportation and Utilities,138.5,No,No,No,2.6,3.8,73381,AllD,5,D
NJ,2020-04-11,58151,2183,24027,1336,24,33,21,21,-0.5621962066975214,-0.7352918167553922,0.614075733752995,Trade Transportation and Utilities,893.7,Yes,Yes,Yes,3.8,4.8,80088,AllD,5,D
NM,2020-04-11,1174,20,631,9,24,31,18,18,-0.4309841292561723,-0.627445166142695,-0.9828860724151259,Government,189.7,No,No,No,4.8,3.7,46744,MostD,4,D
NV,2020-04-11,2720,111,962,65,24,30,nan,11,-0.5469612322410303,-0.7599546835039702,-0.9537962947529788,Leisure and Hospitality,356.4,No,No,Yes,3.6,3.6,58003,MostD,4,D
NY,2020-04-11,182990,11159,67027,6624,24,35,20,20,-0.5755360199707332,-0.7099699920946484,-0.5409183963462422,Government,"1,488.10",Yes,Yes,Yes,3.8,3.6,64894,AllD,5,D
OH,2020-04-11,6251,247,2512,145,24,33,18,18,-0.4561083089478387,-0.5957435556150777,-0.25392914762641733,Trade Transportation and Utilities,"1,028.40",No,No,No,4.1,3.2,54021,Tie,3,R
OK,2020-04-11,1868,93,709,51,24,9,10,nan,-0.4302604731138473,-0.5500422443517724,-0.7411160284583744,Government,356.6,No,No,No,3.3,3.3,50051,AllR,1,R
OR,2020-04-11,1447,51,448,25,24,34,nan,19,-0.3755510188752455,-0.5876185751312826,-0.947848777427676,Trade Transportation and Utilities,359.3,Yes,Yes,Yes,3.3,4.7,60212,AllD,5,D
PA,2020-04-11,21774,515,11665,376,24,36,19,10,-0.499008411271947,-0.6693504057217468,-0.6219584301932264,Education and Health Services,1307,No,No,No,4.7,3.4,59195,MostD,4,R
RI,2020-04-11,2349,56,1543,39,24,33,nan,14,-0.5219583547106101,-0.6101115017214046,-0.11462809377716175,Education and Health Services,110.7,Yes,Yes,Yes,3.1,2.5,19343,AllD,5,D
SC,2020-04-11,3207,80,1290,40,24,29,nan,4,-0.44739270338055576,-0.5708618992894936,-0.35312142699995896,Trade Transportation and Utilities,410.6,No,No,No,2.4,3.3,63870,AllR,1,R
SD,2020-04-11,626,6,414,4,24,9,nan,nan,-0.5029275549774012,-0.6424304832074631,-0.981888411768709,Trade Transportation and Utilities,86.3,No,No,No,3.4,3.4,50570,AllR,1,R
TN,2020-04-11,4983,107,1718,60,24,30,10,9,-0.4338051268801305,-0.5570747838694589,-0.3656835704584449,Trade Transportation and Utilities,653.1,No,No,No,3.3,3.5,56521,AllR,1,R
TX,2020-04-11,13208,265,6642,141,24,29,nan,9,-0.5189155288501378,-0.6268857875047764,-0.6124902020023388,Trade Transportation and Utilities,"2,549.20",No,No,No,4.5,2.5,51340,AllR,1,R
UT,2020-04-11,2208,18,782,10,24,36,nan,15,-0.40161825311050775,-0.542410056002631,-0.9185968928721367,Trade Transportation and Utilities,295.2,No,No,No,2.5,3.4,59206,AllR,1,R
VA,2020-04-11,5076,130,2670,78,24,30,nan,12,-0.467328302380333,-0.5671985987230934,-0.576521487647583,Professional and Business Services,779.6,No,No,No,2.7,3.8,57513,MostD,4,D
VT,2020-04-11,711,25,250,5,24,29,17,18,-0.5491013849631855,-0.6389775472497874,-0.976661687896901,Education and Health Services,65.4,No,Yes,Yes,2.4,2.6,68358,AllD,5,D
WA,2020-04-11,10224,498,2726,180,24,42,17,19,-0.4614442774933019,-0.6074161658556405,-0.8686139915652059,Trade Transportation and Utilities,654.7,Yes,Yes,Yes,3.9,4.9,71535,AllD,5,D
WI,2020-04-11,3213,141,1101,81,24,30,17,17,-0.4618192154239434,-0.6480837650231933,-0.8399315682965925,Manufacturing,484.2,No,No,No,3.5,2.7,43469,MostD,4,R
WV,2020-04-11,593,6,311,4,24,26,18,18,-0.4049559367908401,-0.5391534277531107,-0.8803342425974795,Government,152.1,No,No,No,5.0,3.7,70979,AlllR,1,R
WY,2020-04-11,261,0,73,0,24,29,nan,nan,-0.3378405835813797,-0.5362339059345523,-0.9928330970385598,Trade Transportation and Utilities,532.8,No,No,No,3.7,5.8,59305,AllR,1,R
