state_code,travel_distance_metric,visitation_metric,encounters_metric,date_converted,intervention
CT,-0.238774425,-0.282449171,0.28422606300000003,20200315,1
CT,-0.30605706,-0.31744139,0.76321508,20200314,1
CT,-0.217665512,-0.22057711300000002,1.250099591,20200313,1
CT,-0.160056578,-0.11522544800000001,1.929964974,20200312,1
CT,-0.052236168,-0.19584578600000002,2.3407180530000002,20200311,1
CT,-0.051963485,-0.069021384,2.208636512,20200310,0
CT,-0.051471814000000005,-0.081136094,2.372038355,20200309,0
CT,-0.018046253,-0.039779973999999996,1.47276287,20200308,0
CT,0.00160439,0.014113465,2.8618659089999996,20200307,0
CT,-0.001298582,-0.090394309,2.863200131,20200306,0
CT,0.002348653,-0.074081776,2.7661120410000004,20200305,0
CT,-0.020756204,-0.034816319,2.637700419,20200304,0
DC,-0.414439275,-0.644210342,29.03038614,20200318,1
DC,-0.349245286,-0.558533396,39.15123429,20200317,1
DC,-0.292521693,-0.468145961,40.82686801,20200316,1
DC,-0.332007035,-0.484671406,21.45267298,20200315,1
DC,-0.13395598,-0.40988399600000003,36.47784616,20200314,1
DC,-0.11673215699999999,-0.24320293,100.39426490000001,20200313,1
DC,0.022506208,-0.156764225,157.9779245,20200312,1
DC,0.22781037399999998,-0.136412708,227.51160589999998,20200311,0
DC,0.038840803,-0.036133091,241.76677569999998,20200310,0
DC,-0.09257753,0.045993449000000006,222.79741459999997,20200309,0
DC,0.008287711,0.085867421,137.5361143,20200308,0
DC,0.020026639,0.100121763,155.50618559999998,20200307,0
DC,0.024056737,-0.006897767,223.5623,20200306,0
DC,0.03584924,-0.041208543,243.4270554,20200305,0
DE,-0.287280584,-0.61648043,-0.12021353800000001,20200320,1
DE,-0.23000742300000002,-0.51668268,0.016603411000000002,20200319,1
DE,-0.169963477,-0.44285238,0.080201852,20200318,1
DE,-0.153553627,-0.341811297,0.21138969600000002,20200317,1
DE,-0.149281699,-0.21055589600000002,0.48493526299999995,20200316,1
DE,-0.17685364899999997,-0.213414977,0.36040437700000005,20200315,1
DE,-0.24532670899999998,-0.285637602,0.862358283,20200314,1
DE,-0.14896252199999999,-0.135532612,1.3577114419999998,20200313,0
DE,-0.082097189,-0.083797215,1.488891257,20200312,0
DE,-0.021765713,-0.16827151,2.061991904,20200311,0
DE,-0.030008808999999997,-0.071628754,1.8992296819999999,20200310,0
DE,-0.037046267,-0.08268367900000001,1.909267315,20200309,0
DE,-0.003765816,-0.030675398,1.50047067,20200308,0
DE,0.0037585009999999996,0.023274207999999998,2.546761383,20200307,0
FL,-0.09091616,-0.176953472,2.045917502,20200316,1
FL,-0.073280579,-0.179652757,2.3030122090000003,20200315,1
FL,-0.132965441,-0.252403914,3.341083363,20200314,1
FL,-0.019307258,-0.06180809,4.160238898999999,20200313,1
FL,-0.013892429,-0.018209951000000002,4.381043585,20200312,1
FL,0.042901376,-0.19111734100000002,5.187637325,20200311,1
FL,0.000426903,-0.04214397,5.194242642,20200310,1
FL,-0.031658768,-0.060141429,5.181639145,20200309,0
FL,0.000178606,-0.032124797000000004,4.323365237,20200308,0
FL,0.039236613999999996,0.02217442,6.615723125,20200307,0
FL,0.008831555,-0.101983009,6.285845121,20200306,0
FL,-0.014928907,-0.145161612,5.173458245,20200305,0
FL,0.000460168,-0.046349539,4.70506834,20200304,0
FL,-0.029332525,-0.058819076,4.850177685,20200303,0
GA,-0.339953965,-0.581023936,-0.670364626,20200321,1
GA,-0.28523222800000003,-0.601064622,-0.43107920899999996,20200320,1
GA,-0.167874245,-0.445483275,-0.165017742,20200319,1
GA,-0.131464419,-0.363673714,-0.127170864,20200318,1
GA,-0.10747102900000001,-0.288305037,0.004558217,20200317,1
GA,-0.12611239900000001,-0.22385328100000002,0.139828758,20200316,1
GA,-0.15772435699999998,-0.223189699,-0.002591659,20200315,1
GA,-0.20764785100000002,-0.254524436,0.644097889,20200314,0
GA,-0.124596365,-0.09125464300000001,1.220386763,20200313,0
GA,-0.027724606000000002,0.022282787000000002,1.599197354,20200312,0
GA,0.008874354000000001,-0.157195542,1.628784346,20200311,0
GA,-0.010413093,-0.06819958400000001,1.490378398,20200310,0
GA,-0.019638445,-0.046565552999999996,1.583561525,20200309,0
GA,-0.007335952,-0.022761811,0.971126162,20200308,0
