state_code,travel_distance_metric,visitation_metric,encounters_metric,date_converted,intervention
IN,-0.471948686,-0.630042508,-0.7395805259999999,20200329,1
IN,-0.495847341,-0.6547266979999999,-0.632326014,20200328,1
IN,-0.376010374,-0.619349319,-0.62365353,20200327,1
IN,-0.285876155,-0.603041825,-0.6917207329999999,20200326,1
IN,-0.262664623,-0.596004714,-0.7160648209999999,20200325,0
IN,-0.215613555,-0.499085813,-0.622258772,20200324,0
IN,-0.209467679,-0.47277410799999997,-0.5542216999999999,20200323,0
IN,-0.382217859,-0.610473973,-0.6969595940000001,20200322,0
IN,-0.33774680100000004,-0.6395375729999999,-0.763635532,20200321,0
IN,-0.234460755,-0.615073923,-0.596513811,20200320,0
IN,-0.14653496300000002,-0.485901089,-0.45606412399999996,20200319,0
KS,-0.484395342,-0.674927037,-0.90577884,20200404,1
KS,-0.44506515399999996,-0.633085339,-0.897767029,20200403,1
KS,-0.344730143,-0.5759875520000001,-0.9209540190000001,20200402,1
KS,-0.29083216100000003,-0.49382248100000004,-0.920420727,20200401,1
KS,-0.314111597,-0.506273516,-0.92257475,20200331,1
KS,-0.351518385,-0.558010923,-0.927351413,20200330,0
KS,-0.440822056,-0.56535811,-0.9272073259999999,20200329,0
KS,-0.45800599,-0.595962428,-0.897874759,20200328,0
KS,-0.394978396,-0.580078051,-0.902280777,20200327,0
KS,-0.290842645,-0.556337916,-0.9189266690000001,20200326,0
KS,-0.24663850699999998,-0.486140158,-0.916171807,20200325,0
KS,-0.267043751,-0.508407709,-0.9187789470000001,20200324,0
KY,-0.298993803,-0.526516132,-0.753431904,20200402,1
KY,-0.287177205,-0.495595326,-0.767238174,20200401,1
KY,-0.289381525,-0.508900065,-0.7784234320000001,20200331,1
KY,-0.28937338,-0.456957865,-0.756022412,20200330,1
KY,-0.402092383,-0.506636349,-0.7821501340000001,20200329,1
KY,-0.39359725100000004,-0.532921497,-0.7011368440000001,20200328,1
KY,-0.333074696,-0.5407335679999999,-0.691418973,20200327,1
